model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,r_c,r_e,abs_u,abs_M,wall_time,rank,columns,condition_estimate,w_h2_error,M_hdivdiv_error,coefficient_ball_active,coefficient_norm,algorithm,hyperparameter,study,configuration
plate,7,400,401,841,7,7,2.0,3364,4.783149150353831e-15,0.0,0.0025861533096459247,"{""1e-05"": 23.355289892255925, ""1e-06"": 4.58590506266767, ""1e-08"": 0.07181438611919427, ""1e-10"": 0.0025861533096459247, ""1e-12"": 0.005940468280388399, ""1e-14"": 0.01628853671073384}",0.1764912388367556,0.03519211925547657,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.001873403845288417,0.0023757952593507197,1.2123221016302673e-06,0.00014516976800987413,0.12143034199834801,567,1604,9898227957.520267,0.0010127193153193447,0.0023802263287127537,True,1420.702284051668,ridge,1e-10,q,Qratio-1
plate,7,400,401,841,7,7,2.0,3364,4.783149150353831e-15,0.0,0.0028344793419015435,"{""1e-06"": 4.817665151474295, ""1e-08"": 0.07752181480863828, ""1e-10"": 0.0028344793419015435, ""1e-12"": 0.0066349940313291346, ""1e-14"": 0.01744524432335264}",0.1764912388367556,0.03519211925547657,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.0017393429207606713,0.0026670711634465077,1.7404177150179021e-06,0.0001254170191978851,0.12374144099885598,567,1604,9898227957.520267,0.0009546768761232284,0.0026700183556658164,False,1437.935242152463,tsvd,1e-10,q,Qratio-1
plate,8,400,401,841,7,7,2.0,3364,2.8310027323899038e-15,0.0,0.009442819687514013,"{""100.0"": 66.99427515216236, ""1000.0"": 30.035819842173996, ""10000.0"": 9.156196712291285, ""100000.0"": 0.009442819687514013, ""1000000.0"": 0.3634820641764863, ""inf"": 1.6379622200039055}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.0024749821616938277,0.009424702743779993,1.109127762366459e-06,0.0001622402601146377,0.43737555501866154,1184,1604,98491939218579.03,0.0005603986848887957,0.009426099071759016,True,2496.8808533016536,ball,100000.0,q,Qratio-1
plate,8,400,401,841,7,7,2.0,3364,2.8310027323899038e-15,0.0,0.007022280326598794,"{""1e-05"": 27.80989314516491, ""1e-06"": 5.070258662309513, ""1e-08"": 0.4087315843203342, ""1e-10"": 0.007022280326598794, ""1e-12"": 0.12656181435493738, ""1e-14"": 2.0992726601480443}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.01055459430985237,0.006829774128039631,1.2469616377802503e-06,0.0008580218383907532,0.1178054359916132,560,1604,9925306165.18588,0.0013906095710839205,0.006883459603658247,True,1419.2470548346075,ridge,1e-10,q,Qratio-1
plate,8,400,401,841,7,7,2.0,3364,2.8310027323899038e-15,0.0,0.00921523621386655,"{""1e-06"": 5.723716934729018, ""1e-08"": 0.37806114883860154, ""1e-10"": 0.00921523621386655, ""1e-12"": 0.045653657980851726, ""1e-14"": 1.6379622200039055}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.009427713521166612,0.009082362436092133,1.4633305516760301e-06,0.000750199721728463,0.11882066799444146,560,1604,9925306165.18588,0.001369999227845635,0.009113292875959758,False,1441.7145894780572,tsvd,1e-10,q,Qratio-1
plate,9,400,401,841,7,7,2.0,3364,3.384600772086999e-15,0.0,0.013141726647581545,"{""100.0"": 67.47340644128587, ""1000.0"": 29.512784550854924, ""10000.0"": 8.881595591342634, ""100000.0"": 0.013141726647581545, ""1000000.0"": 0.12915471553648322, ""inf"": 0.1493881172037222}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.002327395361318346,0.01307773354269612,1.7710496534368283e-06,0.00013199631197297797,0.44743631398887374,1171,1604,96779916787834.1,0.0012879159973897339,0.013078399658984798,True,2496.8808570614983,ball,100000.0,q,Qratio-1
plate,9,400,401,841,7,7,2.0,3364,3.384600772086999e-15,0.0,0.005859778964979913,"{""1e-05"": 25.698327580248502, ""1e-06"": 4.878483503857541, ""1e-08"": 0.1816579118655739, ""1e-10"": 0.005859778964979913, ""1e-12"": 0.07033189978898491, ""1e-14"": 0.19735761132619908}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.006966431992303543,0.005516571348781655,2.0640969921386224e-06,0.000569047976867776,0.12066873098956421,560,1604,9924198136.967575,0.0018959174003808019,0.005545843041970802,True,1413.420741149742,ridge,1e-10,q,Qratio-1
plate,9,400,401,841,7,7,2.0,3364,3.384600772086999e-15,0.0,0.005863156158140667,"{""1e-06"": 5.706576855470443, ""1e-08"": 0.19356719643807857, ""1e-10"": 0.005863156158140667, ""1e-12"": 0.07989762944892126, ""1e-14"": 0.1493881172037222}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.005589184963056513,0.005679679636752842,1.2150469901267246e-06,0.0004545316592332516,0.12200065498473123,560,1604,9924198136.967575,0.0013879909738595852,0.005697838169463067,False,1431.7550240531782,tsvd,1e-10,q,Qratio-1
plate,0,400,802,841,7,7,2.0,3364,5.900793522345558e-15,0.0,0.0012798000068921832,"{""100.0"": 66.64213949050887, ""1000.0"": 28.62169646507829, ""10000.0"": 8.50872447492663, ""100000.0"": 0.0012798000068921832, ""1000000.0"": 0.0036618565704377194, ""inf"": 0.007051691739390814}",0.1764912388367556,0.03519211925547657,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00023780095775394539,0.0012675887977310534,4.853790867681429e-07,1.1966332988497046e-05,0.5828557450149674,1297,1604,98901617265242.73,0.00017566816678960686,0.001267645278955611,True,2496.880855587915,ball,100000.0,q,Qratio-2
plate,0,400,802,841,7,7,2.0,3364,5.900793522345558e-15,0.0,0.0012751294607977397,"{""1e-05"": 23.022478621152416, ""1e-06"": 4.428245752944883, ""1e-08"": 0.05712051658040755, ""1e-10"": 0.0012751294607977397, ""1e-12"": 0.0017897708442480885, ""1e-14"": 0.007941779445335197}",0.1764912388367556,0.03519211925547657,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.000944657172829081,0.0012054560587441605,4.536539729749711e-07,7.223382461948879e-05,0.22572177601978183,591,1604,9977296279.529554,0.00041257941335478654,0.001207618331668646,True,1443.483142303359,ridge,1e-10,q,Qratio-2
