model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,r_c,r_e,abs_u,abs_M,wall_time,rank,columns,condition_estimate,w_h2_error,M_hdivdiv_error,coefficient_ball_active,coefficient_norm,algorithm,hyperparameter,study,configuration
plate,3,400,1604,441,7,7,1.0,2048,3.694032636234688e-15,0.0,0.000810577524229635,"{""1e-05"": 23.12664973233476, ""1e-06"": 4.4695417489386715, ""1e-08"": 0.052754508816188435, ""1e-10"": 0.001023207627332127, ""1e-12"": 0.000810577524229635, ""1e-14"": 0.0021790095418800994}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.000103528721902634,0.0008052239624028016,4.7187155944751323e-07,3.981159558261404e-06,0.4555524199968204,1023,1604,998139265720.8385,9.739162376291142e-05,0.0008052338040961128,True,4892.560041693443,ridge,1e-12,k,Kratio-1
plate,3,400,1604,441,7,7,1.0,2048,3.694032636234688e-15,0.0,0.0008419465436236447,"{""1e-06"": 4.6823397738578665, ""1e-08"": 0.032796611806574345, ""1e-10"": 0.0010878251871533848, ""1e-12"": 0.0008419465436236447, ""1e-14"": 0.0021015849094599233}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00011480426104888044,0.0008355098408323254,5.071703666131023e-07,4.188980819584645e-06,0.4578547329874709,1023,1604,998139265720.8385,0.0001077441886741552,0.0008355203418756271,False,5353.07952273132,tsvd,1e-12,k,Kratio-1
plate,4,400,1604,441,7,7,1.0,2048,1.986943752089137e-15,0.0,0.0007361013392093882,"{""100.0"": 66.29481613854354, ""1000.0"": 28.340280928293335, ""10000.0"": 8.37515235520309, ""100000.0"": 0.0007361013392093882, ""1000000.0"": 0.001443795374052797, ""inf"": 0.004280673848501306}",0.1764912388367556,0.03519211925547657,500023,500031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00010379920819616139,0.0007301235978735797,3.7866944441517334e-07,4.5359427160359426e-06,0.8658573160064407,1317,1604,99907870491783.89,9.47156998613337e-05,0.0007301376876645828,True,2496.8808459022935,ball,100000.0,k,Kratio-1
plate,4,400,1604,441,7,7,1.0,2048,1.986943752089137e-15,0.0,0.000734500514175905,"{""1e-05"": 22.687346627956895, ""1e-06"": 4.359722638839147, ""1e-08"": 0.04222015091418547, ""1e-10"": 0.0009722073809682171, ""1e-12"": 0.000734500514175905, ""1e-14"": 0.0037329840268930997}",0.1764912388367556,0.03519211925547657,500023,500031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),9.173787866686411e-05,0.0007305118882491715,3.469057288382381e-07,3.169011120895414e-06,0.463587042002473,1028,1604,996626862189.6619,8.808801643144847e-05,0.0007305187619115983,True,5391.096262051561,ridge,1e-12,k,Kratio-1
plate,4,400,1604,441,7,7,1.0,2048,1.986943752089137e-15,0.0,0.0007494588604646501,"{""1e-06"": 4.654318464553375, ""1e-08"": 0.03112039424561842, ""1e-10"": 0.0010072535297447342, ""1e-12"": 0.0007494588604646501, ""1e-14"": 0.004280673848501306}",0.1764912388367556,0.03519211925547657,500023,500031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),9.482018879005836e-05,0.0007454377328487817,3.458775773863271e-07,3.439139739206343e-06,0.4665547759796027,1028,1604,996626862189.6619,9.008509828524668e-05,0.0007454456661869311,False,5808.715432933738,tsvd,1e-12,k,Kratio-1
plate,5,400,1604,441,7,7,1.0,2048,3.206835010853999e-15,0.0,0.0007997807748791432,"{""100.0"": 66.58981919350697, ""1000.0"": 28.44457076459578, ""10000.0"": 8.368658105939593, ""100000.0"": 0.0007997807748791432, ""1000000.0"": 0.0009799534878660345, ""inf"": 0.004109879554354512}",0.1764912388367556,0.03519211925547657,600023,600031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00011759535520500585,0.0007928735063579346,2.4977320177855066e-07,5.499931871013788e-06,0.8064398189890198,1310,1604,97417811208681.47,0.00010499308131508134,0.0007928925818387454,True,2496.8808404386905,ball,100000.0,k,Kratio-1
plate,5,400,1604,441,7,7,1.0,2048,3.206835010853999e-15,0.0,0.0008133318553927576,"{""1e-05"": 23.107240944508387, ""1e-06"": 4.357904584397979, ""1e-08"": 0.04798024213257072, ""1e-10"": 0.0010106718378380918, ""1e-12"": 0.0008133318553927576, ""1e-14"": 0.006615842973906317}",0.1764912388367556,0.03519211925547657,600023,600031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00010057682115828949,0.0008079649899302826,2.4103574725707267e-07,3.578650747373744e-06,0.46129112399648875,1024,1604,993424367204.9076,9.602495190502193e-05,0.0008079729151984077,True,5041.680468735686,ridge,1e-12,k,Kratio-1
plate,5,400,1604,441,7,7,1.0,2048,3.206835010853999e-15,0.0,0.0008078640524381312,"{""1e-06"": 4.697715858831658, ""1e-08"": 0.03271528572371027, ""1e-10"": 0.001091656077086163, ""1e-12"": 0.0008078640524381312, ""1e-14"": 0.004109879554354512}",0.1764912388367556,0.03519211925547657,600023,600031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00010492872373623762,0.000801875783042526,2.74980417779832e-07,3.5962995420854335e-06,0.46649779999279417,1024,1604,993424367204.9076,9.954384615169726e-05,0.0008018838474495297,False,5453.733320320189,tsvd,1e-12,k,Kratio-1
plate,6,400,1604,441,7,7,1.0,2048,2.588560964949459e-15,0.0,0.0007800394959191454,"{""100.0"": 66.41119342346049, ""1000.0"": 28.377449151943456, ""10000.0"": 8.387111452592178, ""100000.0"": 0.0007800394959191454, ""1000000.0"": 0.0010303446856734229, ""inf"": 0.0126056426688894}",0.1764912388367556,0.03519211925547657,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00011393134325251555,0.0007731596630961228,1.8472753164396226e-07,5.021071669139406e-06,0.9052551740023773,1316,1604,97722080544438.81,0.00010193784586969626,0.0007731759669050873,True,2496.880856616602,ball,100000.0,k,Kratio-1
plate,6,400,1604,441,7,7,1.0,2048,2.588560964949459e-15,0.0,0.0007794068377906597,"{""1e-05"": 23.102466262409525, ""1e-06"": 4.469315793086841, ""1e-08"": 0.0468771610890194, ""1e-10"": 0.0009934834750547237, ""1e-12"": 0.0007794068377906597, ""1e-14"": 0.009162586889689956}",0.1764912388367556,0.03519211925547657,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00010407526724407287,0.0007732833934676423,2.3943161762411496e-07,3.67103182240064e-06,0.4678732280153781,1027,1604,992488276131.7606,9.733029585536927e-05,0.000773292107219176,True,4624.688368937156,ridge,1e-12,k,Kratio-1
plate,6,400,1604,441,7,7,1.0,2048,2.588560964949459e-15,0.0,0.0008052326996855117,"{""1e-06"": 4.674675805780535, ""1e-08"": 0.035204306317127586, ""1e-10"": 0.0010629235361411266, ""1e-12"": 0.0008052326996855117, ""1e-14"": 0.0126056426688894}",0.1764912388367556,0.03519211925547657,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00011078822496271738,0.0007986042374284979,2.3746555269065106e-07,4.042603280108024e-06,0.48012354399543256,1027,1604,992488276131.7606,0.00010245229662783169,0.0007986144693655588,False,5213.111828239305,tsvd,1e-12,k,Kratio-1
plate,7,400,1604,441,7,7,1.0,2048,2.16223785693955e-15,0.0,0.0007793885915403454,"{""100.0"": 66.34103236468744, ""1000.0"": 28.402093984185065, ""10000.0"": 8.358310617602354, ""100000.0"": 0.0007793885915403454, ""1000000.0"": 0.0009695372162475192, ""inf"": 0.0016686243333437186}",0.1764912388367556,0.03519211925547657,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00010431326106977336,0.0007738603578240711,1.6989544930235756e-07,4.014641589339247e-06,0.7847827830119058,1326,1604,96104180059285.83,9.757950382726202e-05,0.0007738707713557156,True,2496.8808471190387,ball,100000.0,k,Kratio-1
plate,7,400,1604,441,7,7,1.0,2048,2.16223785693955e-15,0.0,0.0007786851072682088,"{""1e-05"": 22.35844308671301, ""1e-06"": 4.41656653416172, ""1e-08"": 0.04374901904292953, ""1e-10"": 0.0009505294897936128, ""1e-12"": 0.0007786851072682088, ""1e-14"": 0.0014493279631326524}",0.1764912388367556,0.03519211925547657,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),9.451689535011108e-05,0.0007745978937652252,1.5636822856032645e-07,2.9352669115859973e-06,0.423737709003035,1033,1604,977214062797.9873,9.18687172735181e-05,0.0007746034552061883,True,5310.449150551856,ridge,1e-12,k,Kratio-1
plate,7,400,1604,441,7,7,1.0,2048,2.16223785693955e-15,0.0,0.0007932482618275146,"{""1e-06"": 4.670043287308679, ""1e-08"": 0.03214869739749476, ""1e-10"": 0.0010044713769298906, ""1e-12"": 0.0007932482618275146, ""1e-14"": 0.0016686243333437186}",0.1764912388367556,0.03519211925547657,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),9.980471438643256e-05,0.0007889495550179072,1.6019543832436683e-07,3.2718824312423745e-06,0.42764352398808114,1033,1604,977214062797.9873,9.611130177394828e-05,0.0007889563394622022,False,4920.228105314689,tsvd,1e-12,k,Kratio-1
plate,8,400,1604,441,7,7,1.0,2048,2.356905659780124e-15,0.0,0.0009400522005087279,"{""100.0"": 66.22883278952139, ""1000.0"": 28.374873993775598, ""10000.0"": 8.382013492911682, ""100000.0"": 0.0009400522005087279, ""1000000.0"": 0.0010998894249355565, ""inf"": 0.005825544189916498}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00012152063130327494,0.0009348870900733698,2.2968434530794522e-07,5.7223891000162955e-06,0.7819474420393817,1310,1604,98924351390770.66,0.00010194794099029938,0.0009349046031135289,True,2496.880851900611,ball,100000.0,k,Kratio-1
plate,8,400,1604,441,7,7,1.0,2048,2.356905659780124e-15,0.0,0.0009267834385883093,"{""1e-05"": 23.459699349246616, ""1e-06"": 4.417493034806845, ""1e-08"": 0.04937792274804757, ""1e-10"": 0.001045405488465198, ""1e-12"": 0.0009267834385883093, ""1e-14"": 0.004072060387142083}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00010576430987704855,0.0009221461807444364,2.1038033457335523e-07,3.4866475664431335e-06,0.45129232402541675,1026,1604,999011578645.2196,0.00010057515159224767,0.000922152772252409,True,4731.854105547599,ridge,1e-12,k,Kratio-1
plate,8,400,1604,441,7,7,1.0,2048,2.356905659780124e-15,0.0,0.0009018814293771856,"{""1e-06"": 4.724512018024598, ""1e-08"": 0.02836338783300217, ""1e-10"": 0.0011576164350985698, ""1e-12"": 0.0009018814293771856, ""1e-14"": 0.005825544189916498}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00010878081068197135,0.0008969723832354693,2.2036586965343582e-07,3.8729282624764315e-06,0.45391338103218004,1026,1604,999011578645.2196,0.00010266469234004112,0.0008969807444201039,False,4652.248199274001,tsvd,1e-12,k,Kratio-1
plate,9,400,1604,441,7,7,1.0,2048,1.542575333304049e-15,0.0,0.0007450009609236408,"{""100.0"": 66.31480820375735, ""1000.0"": 28.524986998303504, ""10000.0"": 8.342948414076318, ""100000.0"": 0.0007450009609236408, ""1000000.0"": 0.0009507524958522397, ""inf"": 0.0032501056398208396}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00010200793268644402,0.0007393624058885075,1.9197146610945557e-07,4.407068811562714e-06,0.7432596709986683,1318,1604,99459375426770.75,9.193877362391215e-05,0.0007393755402342925,True,2496.8808432710216,ball,100000.0,k,Kratio-1
plate,9,400,1604,441,7,7,1.0,2048,1.542575333304049e-15,0.0,0.0007415415227257997,"{""1e-05"": 22.6837244471154, ""1e-06"": 4.392547580084995, ""1e-08"": 0.042840401441841376, ""1e-10"": 0.0009457792076367745, ""1e-12"": 0.0007415415227257997, ""1e-14"": 0.0028115768487499302}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),9.057997488322444e-05,0.0007367070753820881,2.1722079789441485e-07,2.6679195109700765e-06,0.41251097302301787,1034,1604,984485432651.5366,8.805020664397932e-05,0.000736711906183514,True,5277.465081461782,ridge,1e-12,k,Kratio-1
plate,9,400,1604,441,7,7,1.0,2048,1.542575333304049e-15,0.0,0.0007520325686515002,"{""1e-06"": 4.743789504068369, ""1e-08"": 0.031019575802734418, ""1e-10"": 0.0010178622940758574, ""1e-12"": 0.0007520325686515002, ""1e-14"": 0.0032501056398208396}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),9.267169546417677e-05,0.0007470078895310833,2.0963012872298957e-07,2.6437386753526753e-06,0.4159570430056192,1034,1604,984485432651.5366,9.000726423417627e-05,0.0007470125677496107,False,5189.417455390632,tsvd,1e-12,k,Kratio-1
plate,0,400,1604,841,7,7,2.0,3364,5.900793522345558e-15,0.0,0.0008212647159111929,"{""100.0"": 66.31023794718807, ""1000.0"": 28.325173837525256, ""10000.0"": 8.39542218669388, ""100000.0"": 0.0008212647159111929, ""1000000.0"": 0.0009919421251563393, ""inf"": 0.003369470738691399}",0.1764912388367556,0.03519211925547657,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00013004649674012945,0.0008132161958408826,3.0874196115406557e-07,5.624660638955057e-06,0.7763731970335357,1328,1604,99392268137295.62,0.00011651497186792814,0.000813235647266658,True,2496.880850121036,ball,100000.0,k,Kratio-2
plate,0,400,1604,841,7,7,2.0,3364,5.900793522345558e-15,0.0,0.0008306477219605701,"{""1e-05"": 22.621921622585322, ""1e-06"": 4.380270190850464, ""1e-08"": 0.04579781737781743, ""1e-10"": 0.0009659745500107253, ""1e-12"": 0.0008306477219605701, ""1e-14"": 0.0027481594499592222}",0.1764912388367556,0.03519211925547657,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00013253409450940366,0.0008218051109883176,2.8100345148268836e-07,5.029328531990551e-06,0.42586911900434643,1030,1604,995866449542.0358,0.0001233437192295525,0.0008218205002261769,True,5215.175770493273,ridge,1e-12,k,Kratio-2
plate,0,400,1604,841,7,7,2.0,3364,5.900793522345558e-15,0.0,0.00084359309774839,"{""1e-06"": 4.68898778751943, ""1e-08"": 0.0329826309471305, ""1e-10"": 0.001020423532717179, ""1e-12"": 0.00084359309774839, ""1e-14"": 0.003369470738691399}",0.1764912388367556,0.03519211925547657,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00013850686545893978,0.000834428675363359,2.8703065069584834e-07,5.374047814561118e-06,0.4284232620266266,1030,1604,995866449542.0358,0.00012746671182396963,0.0008344459806713453,False,4843.910459143143,tsvd,1e-12,k,Kratio-2
plate,1,400,1604,841,7,7,2.0,3364,5.525414034298001e-15,0.0,0.0007720242289125079,"{""100.0"": 66.85688774713387, ""1000.0"": 28.58431388843962, ""10000.0"": 8.449551892664394, ""100000.0"": 0.0007720242289125079, ""1000000.0"": 0.0008567946068992555, ""inf"": 0.009339711646653837}",0.1764912388367556,0.03519211925547657,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00012546760206423572,0.000764907204693163,9.23045040900411e-08,5.8331895726721174e-06,0.8033803009893745,1325,1604,98234586582502.0,0.0001106313928710677,0.0007649294463492036,True,2496.880851255291,ball,100000.0,k,Kratio-2
plate,1,400,1604,841,7,7,2.0,3364,5.525414034298001e-15,0.0,0.0007793160251331239,"{""1e-05"": 23.387430464800346, ""1e-06"": 4.417182524364289, ""1e-08"": 0.0514578883899328, ""1e-10"": 0.0010047298814053103, ""1e-12"": 0.0007793160251331239, ""1e-14"": 0.006200365027751293}",0.1764912388367556,0.03519211925547657,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00011370888250485187,0.0007727091628715165,1.0254937073531099e-07,4.028465367788874e-06,0.4201153899775818,1028,1604,983849775139.4634,0.00010834446131341431,0.0007727196638618816,True,4977.446952245077,ridge,1e-12,k,Kratio-2
plate,1,400,1604,841,7,7,2.0,3364,5.525414034298001e-15,0.0,0.0007915560102143644,"{""1e-06"": 4.69819635556822, ""1e-08"": 0.03860573235215653, ""1e-10"": 0.001055297391922421, ""1e-12"": 0.0007915560102143644, ""1e-14"": 0.009339711646653837}",0.1764912388367556,0.03519211925547657,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00011339086055268835,0.0007851918608147341,1.0311655823513159e-07,3.879825848747893e-06,0.4232727850030642,1028,1604,983849775139.4634,0.00010824182771974575,0.0007852014463424793,False,4604.340758346753,tsvd,1e-12,k,Kratio-2
plate,2,400,1604,841,7,7,2.0,3364,2.5343654785253313e-15,0.0,0.0008000008265088385,"{""100.0"": 66.27435982031659, ""1000.0"": 28.326070040222973, ""10000.0"": 8.36466088948761, ""100000.0"": 0.0008000008265088385, ""1000000.0"": 0.000992125422119016, ""inf"": 0.0030986592020084028}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00013665472667457067,0.000791356427420024,1.136549548775805e-07,6.931581877393108e-06,0.8150974029849749,1319,1604,99757476351752.34,0.00011911025593801854,0.0007913867840988417,True,2496.8808534973705,ball,100000.0,k,Kratio-2
plate,2,400,1604,841,7,7,2.0,3364,2.5343654785253313e-15,0.0,0.0007702875578162378,"{""1e-05"": 22.89355385628972, ""1e-06"": 4.378831033606543, ""1e-08"": 0.04699859806920313, ""1e-10"": 0.0010166046280821977, ""1e-12"": 0.0007702875578162378, ""1e-14"": 0.003579981206385163}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00012530860197527884,0.0007624342432621045,1.0782648333048987e-07,5.525986338905006e-06,0.4723617989802733,1032,1604,998979626388.2875,0.00011381658564381114,0.0007624542686769322,True,4801.721359254195,ridge,1e-12,k,Kratio-2
plate,2,400,1604,841,7,7,2.0,3364,2.5343654785253313e-15,0.0,0.0007867543549910791,"{""1e-06"": 4.740709423955924, ""1e-08"": 0.03424586397269435, ""1e-10"": 0.0013258611826458579, ""1e-12"": 0.0007867543549910791, ""1e-14"": 0.0030986592020084028}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00012528713678923824,0.000779145918157281,1.1081848461799067e-07,5.296019181874357e-06,0.4756199130206369,1032,1604,998979626388.2875,0.0001146712093959442,0.0007791639170292264,False,4570.343436812051,tsvd,1e-12,k,Kratio-2
plate,3,400,1604,841,7,7,2.0,3364,2.5371889883540105e-15,0.0,0.0007893391019429637,"{""100.0"": 66.55542342045037, ""1000.0"": 28.323196280555898, ""10000.0"": 8.388948173438854, ""100000.0"": 0.0007893391019429637, ""1000000.0"": 0.0009298836650852301, ""inf"": 0.0021079213003545945}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.0001326952674428866,0.0007812654670480329,4.947662585406771e-07,6.496829173113933e-06,0.7781822980032302,1320,1604,99910778712502.47,0.0001172251438629662,0.0007812924796714004,True,2496.8808400008247,ball,100000.0,k,Kratio-2
plate,3,400,1604,841,7,7,2.0,3364,2.5371889883540105e-15,0.0,0.0008138164223960561,"{""1e-05"": 23.116613868696177, ""1e-06"": 4.481578570986701, ""1e-08"": 0.05412480911230203, ""1e-10"": 0.0010198156010820018, ""1e-12"": 0.0008138164223960561, ""1e-14"": 0.002184904382634262}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00012982431274395566,0.0008051703425809145,4.6314630937579593e-07,5.022588828615306e-06,0.45507587399333715,1026,1604,976195122161.1367,0.00012179117078153346,0.0008051860076841925,True,4862.777421752026,ridge,1e-12,k,Kratio-2
plate,3,400,1604,841,7,7,2.0,3364,2.5371889883540105e-15,0.0,0.0008433739448854321,"{""1e-06"": 4.706118094236455, ""1e-08"": 0.034896180765347416, ""1e-10"": 0.0010953115436231249, ""1e-12"": 0.0008433739448854321, ""1e-14"": 0.0021079213003545945}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00012986325771815896,0.0008349728518333242,4.7355095481731683e-07,5.081169321121474e-06,0.45750154499546625,1026,1604,976195122161.1367,0.00012225920564776794,0.0008349883122417608,False,5337.620583867512,tsvd,1e-12,k,Kratio-2
