model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,r_c,r_e,abs_u,abs_M,wall_time,rank,columns,condition_estimate,w_h2_error,M_hdivdiv_error,coefficient_ball_active,coefficient_norm,algorithm,hyperparameter,study,configuration
plate,6,400,1604,841,7,7,2.0,3364,1.950018053910315e-15,0.0,0.0007810028651094053,"{""100.0"": 66.42412488247469, ""1000.0"": 28.41229888993764, ""10000.0"": 8.405764405515027, ""100000.0"": 0.0007810028651094053, ""1000000.0"": 0.0010321748214677288, ""inf"": 0.012605016753812117}",0.1764912388367556,0.03519211925547657,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00011883266365342791,0.0007731602154872824,1.690655563997071e-07,4.892398317610195e-06,0.8001878580253106,1327,1604,98203256795289.88,0.00010892452633959564,0.0007731756943758897,True,2496.8808412597978,ball,100000.0,main,N-400
plate,6,400,1604,841,7,7,2.0,3364,1.950018053910315e-15,0.0,0.0007803531085506559,"{""1e-05"": 23.13933174811482, ""1e-06"": 4.472056322366314, ""1e-08"": 0.04683362553554929, ""1e-10"": 0.0009954305569255723, ""1e-12"": 0.0007803531085506559, ""1e-14"": 0.009191613960907346}",0.1764912388367556,0.03519211925547657,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00010970441299002328,0.0007732930053913405,2.2445552151093402e-07,3.5833402548826276e-06,0.44378053600667045,1032,1604,994332184870.6648,0.00010441235320781527,0.0007733013077155333,True,4559.729088403702,ridge,1e-12,main,N-400
plate,6,400,1604,841,7,7,2.0,3364,1.950018053910315e-15,0.0,0.0008059035838259812,"{""1e-06"": 4.695427310579888, ""1e-08"": 0.03550693744818802, ""1e-10"": 0.0010607426246992385, ""1e-12"": 0.0008059035838259812, ""1e-14"": 0.012605016753812117}",0.1764912388367556,0.03519211925547657,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00011389510506730053,0.0007986622919413874,2.5029152520438654e-07,3.894233216125949e-06,0.4464293720375281,1032,1604,994332184870.6648,0.00010679621472022024,0.0007986717859179774,False,5133.335797447014,tsvd,1e-12,main,N-400
plate,7,400,1604,841,7,7,2.0,3364,4.783149150353831e-15,0.0,0.0007806396583766568,"{""100.0"": 66.37146118284477, ""1000.0"": 28.483209513841235, ""10000.0"": 8.411361363627396, ""100000.0"": 0.0007806396583766568, ""1000000.0"": 0.0009720602975996539, ""inf"": 0.0016739693201102829}",0.1764912388367556,0.03519211925547657,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00011493913591519688,0.0007738440625365632,1.6115299309894267e-07,4.302147178456252e-06,0.833546986017609,1330,1604,95895830953272.33,0.00010756224508927778,0.0007738560212296842,True,2496.880856233354,ball,100000.0,main,N-400
plate,7,400,1604,841,7,7,2.0,3364,4.783149150353831e-15,0.0,0.0007801374506366415,"{""1e-05"": 22.43765411696046, ""1e-06"": 4.428359757526545, ""1e-08"": 0.04420944482554351, ""1e-10"": 0.0009539934308313566, ""1e-12"": 0.0007801374506366415, ""1e-14"": 0.001453147968322527}",0.1764912388367556,0.03519211925547657,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00010808593881923454,0.0007745682412477202,1.735280667662587e-07,3.3885272596145336e-06,0.4433372929925099,1037,1604,999071237854.348,0.00010392673370479036,0.0007745756531589252,True,5285.555985642609,ridge,1e-12,main,N-400
plate,7,400,1604,841,7,7,2.0,3364,4.783149150353831e-15,0.0,0.0007942047463039164,"{""1e-06"": 4.690044327119471, ""1e-08"": 0.033712633143456926, ""1e-10"": 0.0010081280821956774, ""1e-12"": 0.0007942047463039164, ""1e-14"": 0.0016739693201102829}",0.1764912388367556,0.03519211925547657,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00010871350514052812,0.0007888958636867382,1.8237710287512193e-07,3.4006755339766823e-06,0.4475122469884809,1037,1604,999071237854.348,0.00010447011908489525,0.0007889031932601946,False,4924.644673903613,tsvd,1e-12,main,N-400
plate,8,400,1604,841,7,7,2.0,3364,2.8310027323899038e-15,0.0,0.000940473021311871,"{""100.0"": 66.28043152234565, ""1000.0"": 28.415724744392577, ""10000.0"": 8.3995138338795, ""100000.0"": 0.000940473021311871, ""1000000.0"": 0.0011028160959071305, ""inf"": 0.005818306441136628}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00012703923571077497,0.0009345612131551502,2.054830504536838e-07,5.611239736232272e-06,0.7781631379912142,1317,1604,97883359730062.28,0.00010866444482351955,0.0009345780583479389,True,2496.880843109988,ball,100000.0,main,N-400
plate,8,400,1604,841,7,7,2.0,3364,2.8310027323899038e-15,0.0,0.0009275159973699285,"{""1e-05"": 23.49853678345546, ""1e-06"": 4.420959410564679, ""1e-08"": 0.049529858169898675, ""1e-10"": 0.0010457693450570517, ""1e-12"": 0.0009275159973699285, ""1e-14"": 0.004080072631194974}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00011292490105754809,0.0009222310625709579,1.884093232008453e-07,3.7907008235006334e-06,0.43859782500658184,1031,1604,998331531230.8755,0.00010663772081212731,0.0009222388531088307,True,4715.1000553966605,ridge,1e-12,main,N-400
plate,8,400,1604,841,7,7,2.0,3364,2.8310027323899038e-15,0.0,0.0009021993022436672,"{""1e-06"": 4.712298039759946, ""1e-08"": 0.0292922138115726, ""1e-10"": 0.001159701986056489, ""1e-12"": 0.0009021993022436672, ""1e-14"": 0.005818306441136628}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00011518548277403654,0.0008965944898911271,1.8598311034403814e-07,3.934418978228352e-06,0.4412692030018661,1031,1604,998331531230.8755,0.00010882842473781306,0.0008966031223210338,False,4675.359251039612,tsvd,1e-12,main,N-400
plate,9,400,1604,841,7,7,2.0,3364,3.384600772086999e-15,0.0,0.0007468781923777426,"{""100.0"": 66.36385745416267, ""1000.0"": 28.56511764204327, ""10000.0"": 8.394636028377754, ""100000.0"": 0.0007468781923777426, ""1000000.0"": 0.0009602013338665885, ""inf"": 0.0031762447644704856}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.00011738858551395256,0.0007393290878916442,2.637889804858058e-07,4.574604238392994e-06,0.8469187970040366,1325,1604,95291614723838.72,0.00010701323952176928,0.0007393432404550869,True,2496.8808499994707,ball,100000.0,main,N-400
plate,9,400,1604,841,7,7,2.0,3364,3.384600772086999e-15,0.0,0.0007433825314898912,"{""1e-05"": 22.747394854997676, ""1e-06"": 4.404342704334354, ""1e-08"": 0.04289236041383395, ""1e-10"": 0.0009527368066835219, ""1e-12"": 0.0007433825314898912, ""1e-14"": 0.0027803127123568103}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.00010733197396696016,0.0007366749928163897,3.087658283215695e-07,3.0755931796617303e-06,0.49698159299441613,1037,1604,984957085100.7007,0.0001035922810237932,0.0007366814130371653,True,5252.281046227838,ridge,1e-12,main,N-400
plate,9,400,1604,841,7,7,2.0,3364,3.384600772086999e-15,0.0,0.0007535554349680374,"{""1e-06"": 4.7287802875959475, ""1e-08"": 0.03118320087659286, ""1e-10"": 0.0010190839914695706, ""1e-12"": 0.0007535554349680374, ""1e-14"": 0.0031762447644704856}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.00010902260611185226,0.0007467010597175409,3.0706477328180294e-07,3.1446011692471217e-06,0.4998200129775796,1037,1604,984957085100.7007,0.00010509954086140363,0.000746707681157635,False,5132.32228218384,tsvd,1e-12,main,N-400
plate,0,600,2404,1225,7,7,2.0,4900,3.129767095887706e-15,0.0,0.00024864322292528354,"{""100.0"": 67.21756835927324, ""1000.0"": 28.722890336654746, ""10000.0"": 8.22297327313685, ""100000.0"": 0.0002665590816119667, ""1000000.0"": 0.00024864322292528354, ""inf"": 0.00042177611258903766}",0.13381417105864704,0.024301030201147142,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),3.2707654423925156e-05,0.00024803096172816406,3.078212176577728e-08,1.2674591299046187e-06,2.254502724012127,1849,2404,99941761520697.17,2.9270591621130425e-05,0.00024803420011854,True,20395.099565169254,ball,1000000.0,main,N-600
plate,0,600,2404,1225,7,7,2.0,4900,3.129767095887706e-15,0.0,0.00022178921336224832,"{""1e-05"": 20.19689494901324, ""1e-06"": 3.9792879584077987, ""1e-08"": 0.030844457475869544, ""1e-10"": 0.0010908514299336866, ""1e-12"": 0.00022178921336224832, ""1e-14"": 0.0003595455604401842}",0.13381417105864704,0.024301030201147142,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),3.228559220135223e-05,0.0002217105491594836,3.773827863357443e-08,1.1509042403791508e-06,1.1908322809904348,1383,2404,996187180303.1322,2.973926422960075e-05,0.00022171353632372183,True,3717.5322898414574,ridge,1e-12,main,N-600
plate,0,600,2404,1225,7,7,2.0,4900,3.129767095887706e-15,0.0,0.00022781901945242836,"{""1e-06"": 4.567786538062458, ""1e-08"": 0.023610373690010997, ""1e-10"": 0.0012544690049530384, ""1e-12"": 0.00022781901945242836, ""1e-14"": 0.00042177611258903766}",0.13381417105864704,0.024301030201147142,100023,100031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),3.51864268352878e-05,0.0002273494770700034,4.033545025293155e-08,1.4485102966744056e-06,1.2035242179990746,1383,2404,996187180303.1322,3.079260377431367e-05,0.00022735409146545742,False,4210.311806841887,tsvd,1e-12,main,N-600
plate,1,600,2404,1225,7,7,2.0,4900,5.20337118254118e-15,0.0,0.0002428795184777162,"{""100.0"": 67.62815016914219, ""1000.0"": 28.969219625941744, ""10000.0"": 8.303205261045578, ""100000.0"": 0.00027462960194668757, ""1000000.0"": 0.0002428795184777162, ""inf"": 0.0008919752516624265}",0.13381417105864704,0.024301030201147142,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),4.6087976049536036e-05,0.00024143310163515373,7.405211867790782e-08,2.2519430142841808e-06,2.2022525770007633,1840,2404,99728547700067.3,3.948608539800219e-05,0.00024144360379291488,True,20396.377879344236,ball,1000000.0,main,N-600
plate,1,600,2404,1225,7,7,2.0,4900,5.20337118254118e-15,0.0,0.00022828353789179035,"{""1e-05"": 21.231485879285255, ""1e-06"": 4.088835322991443, ""1e-08"": 0.035715199271736775, ""1e-10"": 0.0011865517779991606, ""1e-12"": 0.00022828353789179035, ""1e-14"": 0.0008588429043688071}",0.13381417105864704,0.024301030201147142,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),4.472677147639197e-05,0.00022677414957835654,6.644069454609851e-08,1.952079345895447e-06,1.1350234349956736,1379,2404,997901377052.5765,4.024150188262092e-05,0.00022678255120436294,True,3851.4056810438765,ridge,1e-12,main,N-600
plate,1,600,2404,1225,7,7,2.0,4900,5.20337118254118e-15,0.0,0.00023635779263150595,"{""1e-06"": 4.612538212111631, ""1e-08"": 0.02397775428109446, ""1e-10"": 0.0014165709954577343, ""1e-12"": 0.00023635779263150595, ""1e-14"": 0.0008919752516624265}",0.13381417105864704,0.024301030201147142,200023,200031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),4.5478527409699586e-05,0.00023426246437311218,6.242467410740976e-08,1.9247055743949415e-06,1.1499191089824308,1379,2404,997901377052.5765,4.0488154193743395e-05,0.0002342703709514111,False,4223.281609305616,tsvd,1e-12,main,N-600
plate,2,600,2404,1225,7,7,2.0,4900,2.817918574792609e-15,0.0,0.0002554438602968545,"{""100.0"": 67.2581836556234, ""1000.0"": 28.740339546115067, ""10000.0"": 8.242500035201516, ""100000.0"": 0.00027550675423265573, ""1000000.0"": 0.0002554438602968545, ""inf"": 0.0003642422871661103}",0.13381417105864704,0.024301030201147142,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),4.486279356480788e-05,0.0002547265056785895,3.124696783140321e-08,2.1301491395513094e-06,2.1482363299874123,1835,2404,99060641061774.62,3.604759958987843e-05,0.00025473541220368483,True,20395.96461727469,ball,1000000.0,main,N-600
plate,2,600,2404,1225,7,7,2.0,4900,2.817918574792609e-15,0.0,0.00022304501432407245,"{""1e-05"": 20.73879075318252, ""1e-06"": 4.047007597204088, ""1e-08"": 0.03280057872225089, ""1e-10"": 0.0010595352211584443, ""1e-12"": 0.00022304501432407245, ""1e-14"": 0.0004691430257892045}",0.13381417105864704,0.024301030201147142,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),4.40760938786635e-05,0.00022365939839410747,3.6217255286770903e-08,1.5370729723227846e-06,1.1921884980110917,1381,2404,995910292366.4622,3.944393233414099e-05,0.0002236646800085707,True,3903.013466637063,ridge,1e-12,main,N-600
plate,2,600,2404,1225,7,7,2.0,4900,2.817918574792609e-15,0.0,0.0002312817487111609,"{""1e-06"": 4.69779831647503, ""1e-08"": 0.024379792026008405, ""1e-10"": 0.0012873897762211296, ""1e-12"": 0.0002312817487111609, ""1e-14"": 0.0003642422871661103}",0.13381417105864704,0.024301030201147142,300023,300031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),4.76822133467423e-05,0.00023123803375310397,4.105352043507411e-08,1.95987317040144e-06,1.206530898984056,1381,2404,995910292366.4622,4.0991803373000944e-05,0.0002312463391209593,False,4452.360410602717,tsvd,1e-12,main,N-600
plate,3,600,2404,1225,7,7,2.0,4900,2.725532140751837e-15,0.0,0.00028907361513049866,"{""100.0"": 67.25576452068228, ""1000.0"": 28.79627206993271, ""10000.0"": 8.263444004288527, ""100000.0"": 0.00028907361513049866, ""1000000.0"": 0.00040175672186985065, ""inf"": 0.001134790467205524}",0.13381417105864704,0.024301030201147142,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),6.78105112689535e-05,0.000286318042833115,1.068788857780782e-07,3.787672219191277e-06,2.310810449998826,1833,2404,99772888929675.86,5.4541069670557604e-05,0.00028634309510205676,True,2039.5425401204404,ball,100000.0,main,N-600
plate,3,600,2404,1225,7,7,2.0,4900,2.725532140751837e-15,0.0,0.00027064798164074737,"{""1e-05"": 20.87915699440786, ""1e-06"": 4.111786797017341, ""1e-08"": 0.03770335885849946, ""1e-10"": 0.001136125909118842, ""1e-12"": 0.00027064798164074737, ""1e-14"": 0.0010413005459551017}",0.13381417105864704,0.024301030201147142,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),4.036920257902142e-05,0.0002706501450615689,6.978079158764903e-08,1.6179907057806597e-06,1.1743964580236934,1377,2404,996120663369.2485,3.6114574057540565e-05,0.00027065498132451264,True,3594.9033357616904,ridge,1e-12,main,N-600
plate,3,600,2404,1225,7,7,2.0,4900,2.725532140751837e-15,0.0,0.00026577172487130533,"{""1e-06"": 4.6205694585126915, ""1e-08"": 0.03170504553123586, ""1e-10"": 0.0012310324623901437, ""1e-12"": 0.00026577172487130533, ""1e-14"": 0.001134790467205524}",0.13381417105864704,0.024301030201147142,400023,400031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),4.185561181154168e-05,0.0002656644633701622,9.143986112592077e-08,1.8592948579473926e-06,1.2107434630161151,1377,2404,996120663369.2485,3.7266662828814945e-05,0.00026567096957538485,False,3990.327380878545,tsvd,1e-12,main,N-600
plate,4,600,2404,1225,7,7,2.0,4900,2.6202079509094695e-15,0.0,0.00026270167166585206,"{""100.0"": 67.26190410143245, ""1000.0"": 28.77164759146391, ""10000.0"": 8.256210052986946, ""100000.0"": 0.00026700291372594106, ""1000000.0"": 0.00026270167166585206, ""inf"": 0.0006451081291205951}",0.13381417105864704,0.024301030201147142,500023,500031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),3.843439862880109e-05,0.0002639225692578134,1.458748316922931e-07,1.949502821639386e-06,2.307656663004309,1842,2404,99905754277950.4,3.267160893117921e-05,0.00026392976930406483,True,20395.714972826932,ball,1000000.0,main,N-600
plate,4,600,2404,1225,7,7,2.0,4900,2.6202079509094695e-15,0.0,0.00022653261543233773,"{""1e-05"": 20.725262858469126, ""1e-06"": 4.062547808223524, ""1e-08"": 0.032157809102781695, ""1e-10"": 0.0010388752031742555, ""1e-12"": 0.00022653261543233773, ""1e-14"": 0.00032754200052924635}",0.13381417105864704,0.024301030201147142,500023,500031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),3.4112877888817774e-05,0.00022773215032320993,1.4059964027537623e-07,1.372183537684733e-06,1.2284228259813972,1383,2404,993280221280.5426,3.133291226121466e-05,0.0002277362842818293,True,3816.0510698357007,ridge,1e-12,main,N-600
plate,4,600,2404,1225,7,7,2.0,4900,2.6202079509094695e-15,0.0,0.00023658436917783552,"{""1e-06"": 4.6039670998451205, ""1e-08"": 0.023404340521706094, ""1e-10"": 0.0012261651690795637, ""1e-12"": 0.00023658436917783552, ""1e-14"": 0.0006451081291205951}",0.13381417105864704,0.024301030201147142,500023,500031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),3.4952337037450554e-05,0.00023885970999036683,1.4219370554847596e-07,1.4895557502384316e-06,1.2433465969807003,1383,2404,993280221280.5426,3.145010642537858e-05,0.00023886435446297805,False,4290.133758394622,tsvd,1e-12,main,N-600
plate,5,600,2404,1225,7,7,2.0,4900,2.2152311027583315e-15,0.0,0.0002646395694230167,"{""100.0"": 67.37126752593664, ""1000.0"": 28.860038027193944, ""10000.0"": 8.261729566496845, ""100000.0"": 0.0002646395694230167, ""1000000.0"": 0.00027748013208460934, ""inf"": 0.0008632930944798832}",0.13381417105864704,0.024301030201147142,600023,600031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),6.448702846785406e-05,0.00026263305367211457,4.8362288721032666e-08,3.543347288212895e-06,2.2221624149824493,1840,2404,99802678546372.6,5.0739043063156675e-05,0.00026265695534507497,True,2039.542542151435,ball,100000.0,main,N-600
plate,5,600,2404,1225,7,7,2.0,4900,2.2152311027583315e-15,0.0,0.00022534003176235415,"{""1e-05"": 20.942688264953794, ""1e-06"": 4.06255283754255, ""1e-08"": 0.03119507131974701, ""1e-10"": 0.0010441002492302242, ""1e-12"": 0.00022534003176235415, ""1e-14"": 0.0008391025253294689}",0.13381417105864704,0.024301030201147142,600023,600031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),4.0121207233388216e-05,0.00022738739170317102,4.017449150555556e-08,1.999313389275583e-06,1.1857385960174724,1382,2404,998761974122.1022,3.4400082138536325e-05,0.00022739618105764193,True,3890.2417378531736,ridge,1e-12,main,N-600
plate,5,600,2404,1225,7,7,2.0,4900,2.2152311027583315e-15,0.0,0.00023766597020237972,"{""1e-06"": 4.640850833619994, ""1e-08"": 0.022658734857442756, ""1e-10"": 0.00122752263641479, ""1e-12"": 0.00023766597020237972, ""1e-14"": 0.0008632930944798832}",0.13381417105864704,0.024301030201147142,600023,600031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),4.374856695742576e-05,0.0002392858611189004,3.5686016955345695e-08,2.2048334128906176e-06,1.1968521889939439,1382,2404,998761974122.1022,3.696724240694453e-05,0.00023929601881726386,False,4268.842284081037,tsvd,1e-12,main,N-600
plate,6,600,2404,1225,7,7,2.0,4900,2.825155820590236e-15,0.0,0.00027315733070914936,"{""100.0"": 67.3130736322971, ""1000.0"": 28.863489678339945, ""10000.0"": 8.287155188019383, ""100000.0"": 0.00027315733070914936, ""1000000.0"": 0.0002830827201700123, ""inf"": 0.0005903129664302555}",0.13381417105864704,0.024301030201147142,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),6.503101707880845e-05,0.00027079478760465026,7.33611654299147e-08,3.3074393085710596e-06,2.320289812021656,1842,2404,99615166408502.88,5.3199661228860366e-05,0.0002708149850887641,True,2039.5425416236817,ball,100000.0,main,N-600
plate,6,600,2404,1225,7,7,2.0,4900,2.825155820590236e-15,0.0,0.00024436278556587974,"{""1e-05"": 20.87120023516654, ""1e-06"": 4.078182225617497, ""1e-08"": 0.03308417188782262, ""1e-10"": 0.0011215311904167696, ""1e-12"": 0.00024436278556587974, ""1e-14"": 0.00045958111031956726}",0.13381417105864704,0.024301030201147142,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),4.0308978204789015e-05,0.0002461112783322203,9.96104907498727e-08,1.4264239442916655e-06,1.24309880999499,1382,2404,998040716271.9811,3.704737530395692e-05,0.0002461154119668016,True,4003.5701419990373,ridge,1e-12,main,N-600
plate,6,600,2404,1225,7,7,2.0,4900,2.825155820590236e-15,0.0,0.0002594659180961282,"{""1e-06"": 4.603830125225924, ""1e-08"": 0.024896602366281363, ""1e-10"": 0.0013951609667768735, ""1e-12"": 0.0002594659180961282, ""1e-14"": 0.0005903129664302555}",0.13381417105864704,0.024301030201147142,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),4.4130855555267995e-05,0.0002607086355272008,1.17373056661166e-07,1.759897379964274e-06,1.260326043033274,1382,2404,998040716271.9811,3.9607171130015786e-05,0.0002607145754982694,False,4373.8823811869115,tsvd,1e-12,main,N-600
plate,7,600,2404,1225,7,7,2.0,4900,4.7572879792784794e-15,0.0,0.0002573114050288866,"{""100.0"": 67.23232454946526, ""1000.0"": 28.904655833375312, ""10000.0"": 8.247799085025571, ""100000.0"": 0.00027929164464986884, ""1000000.0"": 0.0002573114050288866, ""inf"": 0.0003265338699426081}",0.13381417105864704,0.024301030201147142,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),3.511040580426129e-05,0.00025750270460322397,2.2305706426775764e-08,1.2189159579657764e-06,2.2581800920015667,1849,2404,99431274937318.03,3.2743320424620297e-05,0.0002575055895200875,True,20396.24119344588,ball,1000000.0,main,N-600
plate,7,600,2404,1225,7,7,2.0,4900,4.7572879792784794e-15,0.0,0.0002188493574239082,"{""1e-05"": 20.14514703703883, ""1e-06"": 4.055562637168763, ""1e-08"": 0.03152893754540182, ""1e-10"": 0.0010556513263563444, ""1e-12"": 0.0002188493574239082, ""1e-14"": 0.00034726446119660853}",0.13381417105864704,0.024301030201147142,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),3.56203225778448e-05,0.00021945542812506943,2.582166063143382e-08,1.1798692211107216e-06,1.171840864000842,1381,2404,999247329802.9728,3.3250955336797146e-05,0.00021945859979717459,True,3768.5943894425627,ridge,1e-12,main,N-600
plate,7,600,2404,1225,7,7,2.0,4900,4.7572879792784794e-15,0.0,0.00022323974610629493,"{""1e-06"": 4.618785229265248, ""1e-08"": 0.023828830983362782, ""1e-10"": 0.0011837533554513425, ""1e-12"": 0.00022323974610629493, ""1e-14"": 0.0003265338699426081}",0.13381417105864704,0.024301030201147142,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),3.717457995591265e-05,0.00022267832500873664,2.7377671230273232e-08,1.2746804271989753e-06,1.1858505069976673,1381,2404,999247329802.9728,3.370896258330142e-05,0.0002226819733137104,False,4227.143098093495,tsvd,1e-12,main,N-600
plate,8,600,2404,1225,7,7,2.0,4900,2.5707681553776972e-15,0.0,0.00028051706912139165,"{""100.0"": 67.32366237711332, ""1000.0"": 28.84655688816822, ""10000.0"": 8.267387109112947, ""100000.0"": 0.00028051706912139165, ""1000000.0"": 0.00028531670391895397, ""inf"": 0.0007737640398652192}",0.13381417105864704,0.024301030201147142,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),7.748865912395432e-05,0.00027666865485612786,3.588676598989142e-08,3.916696352744111e-06,2.2096642869873904,1835,2404,98313434599065.39,5.9742722591059563e-05,0.00027669637708184545,True,2039.542541534988,ball,100000.0,main,N-600
plate,8,600,2404,1225,7,7,2.0,4900,2.5707681553776972e-15,0.0,0.00026657210256928257,"{""1e-05"": 21.010757789697163, ""1e-06"": 4.07639432174448, ""1e-08"": 0.03379907528848134, ""1e-10"": 0.001143219961123584, ""1e-12"": 0.00026657210256928257, ""1e-14"": 0.0006111073160421652}",0.13381417105864704,0.024301030201147142,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),3.873485944339715e-05,0.0002649988213873872,2.1307547178926987e-08,1.409298416257449e-06,1.1600356079870835,1377,2404,990880156290.3647,3.4596744589911685e-05,0.0002650025687776072,True,3704.0830372640294,ridge,1e-12,main,N-600
plate,8,600,2404,1225,7,7,2.0,4900,2.5707681553776972e-15,0.0,0.00028577812594283097,"{""1e-06"": 4.6066507084922454, ""1e-08"": 0.025540286455374202, ""1e-10"": 0.001304386042793185, ""1e-12"": 0.00028577812594283097, ""1e-14"": 0.0007737640398652192}",0.13381417105864704,0.024301030201147142,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),4.118860920496845e-05,0.00028332088043441216,2.8903949962815392e-08,1.5575232445025126e-06,1.1775346380309202,1377,2404,990880156290.3647,3.6444036974467276e-05,0.00028332516155256605,False,4006.9246756364655,tsvd,1e-12,main,N-600
plate,9,600,2404,1225,7,7,2.0,4900,3.3178247974082388e-15,0.0,0.00023374170460791323,"{""100.0"": 67.26477112863893, ""1000.0"": 28.90346881411246, ""10000.0"": 8.264021437626589, ""100000.0"": 0.00027370589331642, ""1000000.0"": 0.00023374170460791323, ""inf"": 0.0003677157549301627}",0.13381417105864704,0.024301030201147142,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),4.179486223834748e-05,0.0002347689214406799,7.167089786337829e-08,2.202311645188764e-06,2.316991288011195,1847,2404,99891090729534.89,3.443539881912607e-05,0.00023477925089539464,True,20394.542698922,ball,1000000.0,main,N-600
plate,9,600,2404,1225,7,7,2.0,4900,3.3178247974082388e-15,0.0,0.00022014669946927368,"{""1e-05"": 20.396065339274188, ""1e-06"": 4.006478711532505, ""1e-08"": 0.030788634648013315, ""1e-10"": 0.0011113720061972506, ""1e-12"": 0.00022014669946927368, ""1e-14"": 0.0006968743720644343}",0.13381417105864704,0.024301030201147142,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),4.073548938001329e-05,0.00022103112703206326,6.591125251648866e-08,1.9196374883435716e-06,1.1945755220076535,1383,2404,993326428783.8405,3.550622946561549e-05,0.0002210394628231591,True,3836.6609264616823,ridge,1e-12,main,N-600
plate,9,600,2404,1225,7,7,2.0,4900,3.3178247974082388e-15,0.0,0.00021960152952309303,"{""1e-06"": 4.622550231925896, ""1e-08"": 0.025807835362526926, ""1e-10"": 0.0012392341331204232, ""1e-12"": 0.00021960152952309303, ""1e-14"": 0.0003677157549301627}",0.13381417105864704,0.024301030201147142,1000023,1000031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),4.365857678410111e-05,0.00022096801666457664,6.606554518205433e-08,2.1155991854818673e-06,1.210251844022423,1383,2404,993326428783.8405,3.6890597385596056e-05,0.0002209781440518275,False,4052.845425218821,tsvd,1e-12,main,N-600
