model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,u_l2_error,sigma_l2_error,wall_time,rank,columns,condition_estimate,u_h1_error,sigma_hdiv_error,constitutive_residual,equilibrium_residual,coefficient_ball_active,trace_residual,continuous_trace_mean,sigma_deviatoric_l2_error,sigma_hydrostatic_l2_error,u_h1_exact_norm,sigma_hdiv_exact_norm,relative_u_h1_error,relative_sigma_hdiv_error,coefficient_norm,algorithm,hyperparameter,study,configuration
elasticity-2d,0,500,8016,1024,5,10,2.0,12808,3.046307527247926e-14,0.0,8.816562687467341e-06,"{""1000.0"": 0.09874919694961751, ""10000.0"": 8.838468597685364e-06, ""3000.0"": 9.172748063344816e-06, ""30000.0"": 8.816562687467341e-06, ""inf"": 8.872815561533315e-06}",0.12691883224213987,0.027690579722532433,100023,100031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.98888249991654e-08,4.786425594181879e-07,5.165439565003908,2375,2504,95915420303003.42,2.11639567308192e-06,8.569955054298611e-06,1.7906489856487715e-06,8.556578225728548e-06,True,4.973799150320701e-14,3.1086244689504383e-15,3.3882288544895266e-07,3.38079505416166e-07,2.2836308025822403,15.004035497307719,9.267678780163512e-07,5.71176671491905e-07,599.5205768171513,ball,30000.0,activation,k-5
elasticity-2d,1,500,8016,1024,5,10,2.0,12808,3.8668575890291976e-14,0.0,9.014454049998773e-06,"{""1000.0"": 0.098643353611607, ""10000.0"": 9.174123722433422e-06, ""3000.0"": 9.27480107377363e-06, ""30000.0"": 9.014454049998773e-06, ""inf"": 9.343110936641934e-06}",0.12691883224213987,0.027690579722532433,200023,200031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),3.444777968487613e-08,5.226608688084751e-07,5.522325163001369,2379,2504,94385332857933.69,2.1109846632630894e-06,8.757279071871151e-06,1.8200668315599726e-06,8.741668167967074e-06,True,5.684341886080802e-14,-3.722022690055837e-14,3.639470102873323e-07,3.7512258994433057e-07,2.2836308025822403,15.004035497307719,9.243984013861044e-07,5.836615804756349e-07,599.5205715061571,ball,30000.0,activation,k-5
elasticity-2d,2,500,8016,1024,5,10,2.0,12808,3.576908920948791e-14,0.0,8.900389837829989e-06,"{""1000.0"": 0.0986260777033088, ""10000.0"": 8.901528823409725e-06, ""3000.0"": 9.274011078404857e-06, ""30000.0"": 8.900389837829989e-06, ""inf"": 9.218832038404616e-06}",0.12691883224213987,0.027690579722532433,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),3.103188594954767e-08,5.119550185297873e-07,4.709613398998044,2374,2504,97794467133819.4,2.1251024900228357e-06,8.63583927742286e-06,1.840106796325422e-06,8.62065090839906e-06,True,7.815970093361102e-14,1.086630785351872e-14,3.679247493019323e-07,3.5599061764173663e-07,2.2836308025822403,15.004035497307719,9.305805858021591e-07,5.755677716819885e-07,599.5205791174254,ball,30000.0,activation,k-5
elasticity-2d,3,500,8016,1024,5,10,2.0,12808,3.499345688763013e-14,0.0,8.801347179519082e-06,"{""1000.0"": 0.09860709674486375, ""10000.0"": 8.801347179519082e-06, ""3000.0"": 9.140183634086695e-06, ""30000.0"": 8.810160856089018e-06, ""inf"": 8.896911204899445e-06}",0.12691883224213987,0.027690579722532433,400023,400031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.906220590970213e-08,4.0156017097073294e-07,4.749254259004374,2371,2504,98141971067595.23,1.974283615167448e-06,8.585324031147036e-06,1.69809428991814e-06,8.575927830204773e-06,True,2.842170943040401e-14,1.9095836023552692e-14,2.8270605833215086e-07,2.8518039114276905e-07,2.2836308025822403,15.004035497307719,8.645371278645416e-07,5.722009943716517e-07,199.84019164677025,ball,10000.0,activation,k-5
elasticity-2d,4,500,8016,1024,5,10,2.0,12808,4.6425927885425437e-14,0.0,9.001425656285952e-06,"{""1000.0"": 0.09831654995212591, ""10000.0"": 9.008209772531716e-06, ""3000.0"": 9.277019728268162e-06, ""30000.0"": 9.001425656285952e-06, ""inf"": 9.134829480930488e-06}",0.12691883224213987,0.027690579722532433,500023,500031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.9523976020242115e-08,4.2074198227281135e-07,4.862659050006187,2373,2504,96086829119579.33,2.0650628236285127e-06,8.778415778682496e-06,1.7731725390780859e-06,8.768327079196746e-06,True,4.263256414560601e-14,5.589972928987663e-14,2.921174047418416e-07,3.028056100764082e-07,2.2836308025822403,15.004035497307719,9.042892665895996e-07,5.850703152666941e-07,599.5205696164852,ball,30000.0,activation,k-5
elasticity-2d,5,500,8016,1024,5,10,2.0,12808,2.5857306026823273e-14,0.0,8.932428423867533e-06,"{""1000.0"": 0.09883352053374052, ""10000.0"": 8.932428423867533e-06, ""3000.0"": 9.21374503287264e-06, ""30000.0"": 9.376627713206365e-06, ""inf"": 1.3738184620413329e-05}",0.12691883224213987,0.027690579722532433,600023,600031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),2.9394371369172058e-08,4.895893267215703e-07,4.662496352000744,2373,2504,99677795203504.25,1.977083438411498e-06,8.731645916999283e-06,1.6803336169255095e-06,8.71790930848736e-06,True,2.842170943040401e-14,4.125866315263238e-14,3.312919711808364e-07,3.6047654385659586e-07,2.2836308025822403,15.004035497307719,8.657631680987528e-07,5.819531631050902e-07,199.84019165354536,ball,10000.0,activation,k-5
elasticity-2d,6,500,8016,1024,5,10,2.0,12808,5.748254724377464e-14,0.0,8.962719311575688e-06,"{""1000.0"": 0.098477982549054, ""10000.0"": 8.962719311575688e-06, ""3000.0"": 9.314871823748786e-06, ""30000.0"": 9.024568074209065e-06, ""inf"": 9.185037009814354e-06}",0.12691883224213987,0.027690579722532433,700023,700031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),3.212527979575347e-08,4.5838865962818507e-07,4.769135269991239,2376,2504,93617471625465.81,2.1527286981860862e-06,8.747776446985318e-06,1.8197044905767866e-06,8.735758272935175e-06,True,2.1316282072803006e-14,3.36952687973735e-14,3.232818653687572e-07,3.2497538183594906e-07,2.2836308025822403,15.004035497307719,9.426780790274264e-07,5.830282425388153e-07,199.8401917196133,ball,10000.0,activation,k-5
elasticity-2d,7,500,8016,1024,5,10,2.0,12808,3.7557909609981145e-14,0.0,8.929054163462591e-06,"{""1000.0"": 0.09903438144966796, ""10000.0"": 8.994743376384845e-06, ""3000.0"": 9.281469266052799e-06, ""30000.0"": 8.929054163462591e-06, ""inf"": 9.126206430324729e-06}",0.12691883224213987,0.027690579722532433,800023,800031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),3.204725383309572e-08,4.6422361797348126e-07,4.936887294999906,2371,2504,89421524262750.75,2.069705939646074e-06,8.726641573593945e-06,1.8014272937973833e-06,8.714285374400692e-06,True,7.105427357601002e-15,1.5792922525292852e-14,3.3064678504804053e-07,3.2584700554368076e-07,2.2836308025822403,15.004035497307719,9.063224831727316e-07,5.816196299428796e-07,599.5205780915904,ball,30000.0,activation,k-5
elasticity-2d,8,500,8016,1024,5,10,2.0,12808,5.1269041122828055e-14,0.0,8.955660468934018e-06,"{""1000.0"": 0.09852674521775841, ""10000.0"": 8.959137531613766e-06, ""3000.0"": 9.230583030284922e-06, ""30000.0"": 8.955660468934018e-06, ""inf"": 9.186110667298252e-06}",0.12691883224213987,0.027690579722532433,900023,900031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),3.070128982229725e-08,4.733398001877677e-07,4.90006111600087,2376,2504,95502672350523.33,2.230708445857256e-06,8.68255812334265e-06,1.8848011268547975e-06,8.669646186481986e-06,True,0.0,-7.625844400394044e-14,3.4073359749303414e-07,3.285592518576381e-07,2.2836308025822403,15.004035497307719,9.76825344681311e-07,5.786815237074467e-07,599.5205736438302,ball,30000.0,activation,k-5
elasticity-2d,9,500,8016,1024,5,10,2.0,12808,4.0415080313651495e-14,0.0,8.888014248721196e-06,"{""1000.0"": 0.09857070049071194, ""10000.0"": 8.893237375419411e-06, ""3000.0"": 9.228803448789587e-06, ""30000.0"": 8.888014248721196e-06, ""inf"": 9.220993565726988e-06}",0.12691883224213987,0.027690579722532433,1000023,1000031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),3.0914402246942375e-08,4.601089975499915e-07,4.706213061006565,2375,2504,99045235190651.56,2.089541919030978e-06,8.652221778214897e-06,1.7774745774629068e-06,8.639979248226798e-06,True,2.842170943040401e-14,-3.404221349256886e-14,3.301490332214665e-07,3.2047138014086225e-07,2.2836308025822403,15.004035497307719,9.150086417945518e-07,5.766596446514291e-07,599.520582147307,ball,30000.0,activation,k-5
