model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,r_c,r_e,abs_u,abs_M,wall_time,rank,columns,condition_estimate,w_h2_error,M_hdivdiv_error,coefficient_ball_active,coefficient_norm,algorithm,hyperparameter,study,configuration
plate,5,1000,8008,2025,3,10,2.0,12808,2.295877169914278e-14,0.0,0.25410724533329604,"{""1e-06"": 0.25410724533329604, ""1e-08"": 0.26507237912902426, ""1e-10"": 1.1981295385815645, ""1e-12"": 91.17735742501584, ""1e-14"": 1669.3286058582232}",0.1056228430272371,0.01775358374693883,600023,600031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.05422737037487488,0.31252832080740134,2.7433093014401794e-05,0.0016956490512768227,9.573155516991392,1926,4004,994581.7975908906,0.05117419429627682,0.31253292071780064,False,146.89312754008876,tsvd,1e-06,activation,k-3
plate,6,1000,8008,2025,3,10,2.0,12808,3.181971110138776e-14,0.0,0.25807459570622526,"{""100.0"": 77.00651115153237, ""1000.0"": 55.444165094307024, ""10000.0"": 0.25807459570622526, ""100000.0"": 0.2770916027122158, ""1000000.0"": 0.8721809791711014, ""inf"": 715.2868591555828}",0.1056228430272371,0.01775358374693883,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.05166957086321866,0.3106399118420052,2.835606029773543e-05,0.0011064476288042701,9.474788835985237,3884,4004,99574151526884.75,0.05051725868668605,0.31064188232684276,True,158.03488531026906,ball,10000.0,activation,k-3
plate,6,1000,8008,2025,3,10,2.0,12808,3.181971110138776e-14,0.0,0.25603624684250587,"{""1e-05"": 0.25710705341737156, ""1e-06"": 0.25603624684250587, ""1e-08"": 0.2745463492691916, ""1e-10"": 1.2913868681841463, ""1e-12"": 120.77289788753106, ""1e-14"": 2690.932172994504}",0.1056228430272371,0.01775358374693883,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.05438576459773255,0.3093774829596603,2.7945955616378598e-05,0.001755065309629652,9.305681855985313,1926,4004,997703.2855553725,0.05142749783652035,0.30938246106832873,True,136.95124572257896,ridge,1e-06,activation,k-3
plate,6,1000,8008,2025,3,10,2.0,12808,3.181971110138776e-14,0.0,0.25868245870589457,"{""1e-06"": 0.25868245870589457, ""1e-08"": 0.26715426283760374, ""1e-10"": 2.2649336047977484, ""1e-12"": 111.3908313460743, ""1e-14"": 715.2868591555828}",0.1056228430272371,0.01775358374693883,700023,700031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.05484989940324498,0.31114850921448006,2.898178427683178e-05,0.0016377761618157425,9.346323187986854,1926,4004,997703.2855553725,0.051807552800539766,0.31115281952305945,False,148.45357158761902,tsvd,1e-06,activation,k-3
plate,7,1000,8008,2025,3,10,2.0,12808,2.668729908932141e-14,0.0,0.2609057264666636,"{""100.0"": 77.00855164638071, ""1000.0"": 55.392846437273185, ""10000.0"": 0.2609057264666636, ""100000.0"": 0.27776817487421934, ""1000000.0"": 0.3756776600924553, ""inf"": 1724.3538553867647}",0.1056228430272371,0.01775358374693883,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.05121778828718779,0.31371114194952576,7.355673664822523e-05,0.0011281801066862017,9.636677243979648,3891,4004,96914795163671.56,0.050245049321744735,0.31371317054537035,True,158.03488531029282,ball,10000.0,activation,k-3
plate,7,1000,8008,2025,3,10,2.0,12808,2.668729908932141e-14,0.0,0.2595732722857643,"{""1e-05"": 0.26150270068339665, ""1e-06"": 0.2595732722857643, ""1e-08"": 0.27580599937962114, ""1e-10"": 0.9079903076608098, ""1e-12"": 44.095727474077584, ""1e-14"": 1335.7811735206444}",0.1056228430272371,0.01775358374693883,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.054286947084416275,0.31258164443459213,7.564556957304004e-05,0.0018648272952181283,9.477879919984844,1927,4004,998218.9177683762,0.05124002924974874,0.3125872070611252,True,134.94771632792285,ridge,1e-06,activation,k-3
plate,7,1000,8008,2025,3,10,2.0,12808,2.668729908932141e-14,0.0,0.26162647123776056,"{""1e-06"": 0.26162647123776056, ""1e-08"": 0.2826104583642922, ""1e-10"": 0.5270753750234386, ""1e-12"": 61.10948021847395, ""1e-14"": 1724.3538553867647}",0.1056228430272371,0.01775358374693883,800023,800031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.0544355316693931,0.3138923382665328,7.814750063180653e-05,0.0017001435418036693,9.520905311990646,1927,4004,998218.9177683762,0.051405933024614055,0.31389694249943595,False,146.1122628888833,tsvd,1e-06,activation,k-3
plate,8,1000,8008,2025,3,10,2.0,12808,2.2496277976854944e-14,0.0,0.26466036357970374,"{""100.0"": 77.00766629211857, ""1000.0"": 55.43826336529112, ""10000.0"": 0.26466036357970374, ""100000.0"": 0.2716995517368043, ""1000000.0"": 0.2779431807817718, ""inf"": 2008.628820301251}",0.1056228430272371,0.01775358374693883,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ball),0.05166709809045793,0.3116307608460372,1.4632436425433844e-05,0.0009342302485599152,9.654401549007162,3882,4004,95010511799715.58,0.05096219942914699,0.31163216119591597,True,158.03488531029973,ball,10000.0,activation,k-3
plate,8,1000,8008,2025,3,10,2.0,12808,2.2496277976854944e-14,0.0,0.2574411989212283,"{""1e-05"": 0.2574411989212283, ""1e-06"": 0.261977698746927, ""1e-08"": 0.27143006846258666, ""1e-10"": 0.5999755740482411, ""1e-12"": 32.117175188916626, ""1e-14"": 1974.2204877803824}",0.1056228430272371,0.01775358374693883,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(ridge),0.12005305478318708,0.3193174386829471,9.056931333134539e-05,0.00982446397260286,9.499552015011432,926,4004,99970.34459436094,0.06769355616284595,0.31946853794918,True,90.18254206816617,ridge,1e-05,activation,k-3
plate,8,1000,8008,2025,3,10,2.0,12808,2.2496277976854944e-14,0.0,0.2645096558610121,"{""1e-06"": 0.2645096558610121, ""1e-08"": 0.2724015154723293, ""1e-10"": 0.2983781029526375, ""1e-12"": 28.216138600281212, ""1e-14"": 2008.628820301251}",0.1056228430272371,0.01775358374693883,900023,900031,direct,streaming_tsqr,1e-14,trig,0.3,LS(tsvd),0.055101056560300544,0.3116491862977419,1.4592230802607566e-05,0.001546875304742968,9.539330270999926,1918,4004,993078.4982908968,0.052482190499337625,0.31165302524322314,False,145.53744623670846,tsvd,1e-06,activation,k-3
