model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,u_l2_error,sigma_l2_error,wall_time,rank,columns,condition_estimate,u_h1_error,sigma_hdiv_error,constitutive_residual,equilibrium_residual,coefficient_ball_active,trace_residual,continuous_trace_mean,sigma_deviatoric_l2_error,sigma_hydrostatic_l2_error,u_h1_exact_norm,sigma_hdiv_exact_norm,relative_u_h1_error,relative_sigma_hdiv_error,coefficient_norm,algorithm,hyperparameter,study,configuration
elasticity-2d,6,200,804,441,3,7,2.0,12808,3.329878940932067e-15,0.0,0.01885825485139839,"{""100.0"": 7.786614186373827, ""1000.0"": 0.9171432143210628, ""10000.0"": 0.01885825485139839, ""100000.0"": 0.07083028828889835, ""1000000.0"": 1.538930796019844, ""inf"": 192.82188999395711}",0.23481480787577474,0.046247351138635595,700023,700031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),3.8581716944449204e-05,0.0007350596079819043,0.20998118299758062,1000,1004,40006173918978.14,0.0015275958047437678,0.01880472385756415,0.001446845196118053,0.01879035195870359,True,4.263256414560601e-14,3.018197410747936e-11,0.000570995891219041,0.0004628999022439777,2.2836308025822403,15.004035497307717,0.0006689329128931096,0.0012533110749397,315.5972015487952,ball,10000.0,main,N-200
elasticity-2d,6,200,804,441,3,7,2.0,12808,3.329878940932067e-15,0.0,0.011284289895262214,"{""1e-05"": 0.0144108162536322, ""1e-06"": 0.011284289895262214, ""1e-08"": 0.06485049701493527, ""1e-10"": 3.3745750801644467, ""1e-12"": 83.7402501426519, ""1e-14"": 199.2776056710847}",0.23481480787577474,0.046247351138635595,700023,700031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),3.643331822775773e-05,0.0009109941460624399,0.10734148899791762,744,1004,995569.3577102177,0.0015352291662005348,0.01119472367825466,0.001464767646575264,0.011157595076821684,True,3.552713678800501e-15,-1.0340233877470517e-11,0.0006324938213711464,0.0006556385437780167,2.2836308025822403,15.004035497307717,0.0006722755554289064,0.0007461141824320137,98.13148518909044,ridge,1e-06,main,N-200
elasticity-2d,6,200,804,441,3,7,2.0,12808,3.329878940932067e-15,0.0,0.012285977189819828,"{""1e-06"": 0.012285977189819828, ""1e-08"": 0.0585642850002828, ""1e-10"": 0.4878809495917075, ""1e-12"": 84.12078120732588, ""1e-14"": 192.82188999395711}",0.23481480787577474,0.046247351138635595,700023,700031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),3.907549313844938e-05,0.0009488523684164958,0.10871827899245545,744,1004,995569.3577102177,0.0016369988776617245,0.012194236017506032,0.0015548380246291865,0.012157264134400955,False,1.0658141036401503e-14,-2.514042619916612e-11,0.0006815320604690872,0.0006601779060240914,2.2836308025822403,15.004035497307717,0.0007168404261366024,0.0008127304164065815,110.94527769689226,tsvd,1e-06,main,N-200
elasticity-2d,7,200,804,441,3,7,2.0,12808,4.4175222570998275e-15,0.0,0.012038947726420514,"{""100.0"": 7.8020844915657825, ""1000.0"": 0.9191464981620967, ""10000.0"": 0.012038947726420514, ""100000.0"": 0.017898220019475726, ""1000000.0"": 0.044377301939009316, ""inf"": 1.8970835148942478}",0.23481480787577474,0.046247351138635595,800023,800031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),3.947263855253545e-05,0.0007071981963773701,0.18634998303605244,1002,1004,819686024127.4305,0.0015995513198590547,0.01195646474924279,0.0014405436521597677,0.01193553182773713,True,0.0,-5.500320251344837e-11,0.0005050381618665616,0.000495041153862838,2.2836308025822403,15.004035497307717,0.0007004421721980386,0.0007968832619323132,315.5972015488735,ball,10000.0,main,N-200
elasticity-2d,7,200,804,441,3,7,2.0,12808,4.4175222570998275e-15,0.0,0.011718564648742906,"{""1e-05"": 0.01366763288085522, ""1e-06"": 0.011718564648742906, ""1e-08"": 0.01590021304094505, ""1e-10"": 0.07170673820048268, ""1e-12"": 1.7346551747207544, ""1e-14"": 28.81796631068852}",0.23481480787577474,0.046247351138635595,800023,800031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),3.87711548696788e-05,0.0007688088111866776,0.09703228803118691,756,1004,999677.5791747981,0.001537509499145045,0.011635610297023362,0.001430591322947626,0.011610183460912141,True,1.7763568394002505e-15,-3.292054562981095e-11,0.0005450339302871344,0.0005422222819047845,2.2836308025822403,15.004035497307717,0.0006732741112996416,0.00077549871826891,94.57943544177002,ridge,1e-06,main,N-200
elasticity-2d,7,200,804,441,3,7,2.0,12808,4.4175222570998275e-15,0.0,0.011866190361800406,"{""1e-06"": 0.011866190361800406, ""1e-08"": 0.01772277477268078, ""1e-10"": 0.07494928056686395, ""1e-12"": 1.8970835148942478, ""1e-14"": 1.8970835148942478}",0.23481480787577474,0.046247351138635595,800023,800031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),3.732296630062333e-05,0.0008630295111184511,0.09854746802011505,756,1004,999677.5791747981,0.0015811883382168231,0.011780141061899469,0.0014815997071034703,0.011748485157720914,False,1.5987211554602254e-14,-2.469804395721642e-11,0.0006013600930804212,0.0006190201737517607,2.2836308025822403,15.004035497307717,0.0006924010380438367,0.0007851315110533607,102.96961269616861,tsvd,1e-06,main,N-200
elasticity-2d,8,200,804,441,3,7,2.0,12808,3.6674014313685365e-15,0.0,0.018164461379562482,"{""100.0"": 7.802708036501084, ""1000.0"": 0.9232361062477321, ""10000.0"": 0.018164461379562482, ""100000.0"": 0.08837650224902345, ""1000000.0"": 0.5035814169350853, ""inf"": 25.757916747131844}",0.23481480787577474,0.046247351138635595,900023,900031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),4.96507833505354e-05,0.0008959822177188762,0.22043863698490895,987,1004,7888503751128.95,0.00228033476986575,0.018054403482961206,0.002094477218144708,0.01803215741366222,True,2.842170943040401e-14,-1.0031634550822233e-10,0.0007373536568891951,0.0005090124940908294,2.2836308025822403,15.004035497307717,0.0009985566700568395,0.0012033031704171081,315.59720154878715,ball,10000.0,main,N-200
elasticity-2d,8,200,804,441,3,7,2.0,12808,3.6674014313685365e-15,0.0,0.011812412240932841,"{""1e-05"": 0.014835348636800413, ""1e-06"": 0.011812412240932841, ""1e-08"": 0.07481244213114283, ""1e-10"": 1.332470774550853, ""1e-12"": 15.746611938890032, ""1e-14"": 484.29124426585105}",0.23481480787577474,0.046247351138635595,900023,900031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),4.2959651555876485e-05,0.0009108385414338821,0.11459830999956466,743,1004,994622.443079214,0.0016580756568379562,0.011742627601327759,0.0015587367039446532,0.011707248871314862,True,1.0658141036401503e-14,-8.088992409921447e-11,0.0006448906987212216,0.0006432284471820694,2.2836308025822403,15.004035497307717,0.0007260699299392306,0.0007826312863252572,97.05584652388103,ridge,1e-06,main,N-200
elasticity-2d,8,200,804,441,3,7,2.0,12808,3.6674014313685365e-15,0.0,0.01296955185332529,"{""1e-06"": 0.01296955185332529, ""1e-08"": 0.07674537587412304, ""1e-10"": 1.6998157833999323, ""1e-12"": 16.252704926455888, ""1e-14"": 25.757916747131844}",0.23481480787577474,0.046247351138635595,900023,900031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),4.855036440390548e-05,0.001119040736345247,0.11559216902242042,743,1004,994622.443079214,0.001979893404316798,0.012865589246396188,0.001875403757067202,0.012816830126337211,False,2.842170943040401e-14,-2.476488545483102e-11,0.0008305828873594863,0.0007499228205793518,2.2836308025822403,15.004035497307717,0.0008669936497957603,0.0008574752604860709,105.43507880624686,tsvd,1e-06,main,N-200
elasticity-2d,9,200,804,441,3,7,2.0,12808,3.3387529025702882e-15,0.0,0.021573228506472867,"{""100.0"": 7.77640963515822, ""1000.0"": 0.934140220968138, ""10000.0"": 0.021573228506472867, ""100000.0"": 0.24126633007699017, ""1000000.0"": 0.45047802098114414, ""inf"": 228.54139212500817}",0.23481480787577474,0.046247351138635595,1000023,1000031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),5.002608246822833e-05,0.000728461357567824,0.1985599660256412,998,1004,13519990648782.863,0.0016234558069692065,0.021530299787946114,0.0015002495179754687,0.021517972790422498,True,2.842170943040401e-14,8.607811512184593e-11,0.000593519255014771,0.00042236340205594077,2.2836308025822403,15.004035497307717,0.0007109099269170245,0.0014349672654273213,315.5972015487912,ball,10000.0,main,N-200
elasticity-2d,9,200,804,441,3,7,2.0,12808,3.3387529025702882e-15,0.0,0.01447456669650876,"{""1e-05"": 0.015835092329353713, ""1e-06"": 0.01447456669650876, ""1e-08"": 0.181432868703951, ""1e-10"": 0.7089412750772931, ""1e-12"": 12.743950719205984, ""1e-14"": 1336.1493907171414}",0.23481480787577474,0.046247351138635595,1000023,1000031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),4.830415006094368e-05,0.0009600790160379577,0.1049127470178064,746,1004,997334.7040132164,0.0014411732553707942,0.014425473974354558,0.0014412442606481326,0.014393489766826677,True,7.105427357601002e-15,7.222213365548624e-11,0.000700928392055323,0.0006560877275541377,2.2836308025822403,15.004035497307717,0.0006310885515036721,0.0009614396058275806,93.0247032644911,ridge,1e-06,main,N-200
elasticity-2d,9,200,804,441,3,7,2.0,12808,3.3387529025702882e-15,0.0,0.016135337816560617,"{""1e-06"": 0.016135337816560617, ""1e-08"": 0.1841560959534999, ""1e-10"": 1.2581853294155192, ""1e-12"": 20.185496719814207, ""1e-14"": 228.54139212500817}",0.23481480787577474,0.046247351138635595,1000023,1000031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),5.1499410653642685e-05,0.001128526853287864,0.10640255999169312,746,1004,997334.7040132164,0.001586688818109288,0.016077738098947147,0.0015797235270325956,0.016038082476398006,False,3.552713678800501e-15,9.748704534601194e-11,0.0008095834167753661,0.0007862236004306483,2.2836308025822403,15.004035497307717,0.0006948096935437735,0.0010715609211823108,101.80118533552731,tsvd,1e-06,main,N-200
elasticity-2d,0,400,1604,841,3,7,2.0,12808,4.819585154449042e-15,0.0,0.00392796449124053,"{""100.0"": 8.081256684971914, ""1000.0"": 0.9017734336801468, ""10000.0"": 0.00392796449124053, ""100000.0"": 0.015213265364934912, ""1000000.0"": 0.11521177683658199, ""inf"": 173.50604095125064}",0.1665064754080995,0.03431017532197373,100023,100031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),1.3264759085371231e-05,0.00019343231911224298,1.4254894770274404,1987,2004,22383999941237.848,0.0006165019589498418,0.0038610847813379473,0.0005412102543544197,0.003856236458854976,True,5.329070518200751e-15,-6.707302074859811e-11,0.00013877702352679868,0.00013474791211066302,2.2836308025822403,15.004035497307717,0.00026996568720860024,0.0002573364200605077,223.3835258043408,ball,10000.0,main,N-400
elasticity-2d,0,400,1604,841,3,7,2.0,12808,4.819585154449042e-15,0.0,0.0038801399413336507,"{""1e-05"": 0.005258212644849675, ""1e-06"": 0.0038801399413336507, ""1e-08"": 0.00467419819914476, ""1e-10"": 0.1427798009453963, ""1e-12"": 2.5527855195189995, ""1e-14"": 209.85933293948094}",0.1665064754080995,0.03431017532197373,100023,100031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),1.1283313275313817e-05,0.0003168119264493043,0.674124634009786,1261,2004,998434.1117030935,0.0005823697997089243,0.0038025161085183472,0.0005553378508508635,0.0037892953116379032,True,2.1316282072803006e-14,2.1374935241930126e-10,0.00023510386905085153,0.0002123581114481842,2.2836308025822403,15.004035497307717,0.0002550192435004832,0.0002534328920509859,55.26592211144711,ridge,1e-06,main,N-400
elasticity-2d,0,400,1604,841,3,7,2.0,12808,4.819585154449042e-15,0.0,0.004143286939646219,"{""1e-06"": 0.004143286939646219, ""1e-08"": 0.00432868002971818, ""1e-10"": 0.12330820061075373, ""1e-12"": 1.9397049694146908, ""1e-14"": 173.50604095125064}",0.1665064754080995,0.03431017532197373,100023,100031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),1.2923625140939888e-05,0.0003646208914087575,0.6803989100153558,1261,2004,998434.1117030935,0.000698697771532625,0.0040549021749239685,0.0006599778459767923,0.0040384753625287125,False,7.105427357601002e-15,1.7565269464642208e-10,0.00027779349841629725,0.00023617613488528344,2.2836308025822403,15.004035497307717,0.000305959164126953,0.000270254104347565,58.56974999755943,tsvd,1e-06,main,N-400
elasticity-2d,1,400,1604,841,3,7,2.0,12808,5.229365578084742e-15,0.0,0.006534354911652482,"{""100.0"": 8.088614853264803, ""1000.0"": 0.9008008855532662, ""10000.0"": 0.006534354911652482, ""100000.0"": 0.01796216777598065, ""1000000.0"": 0.14922269020221585, ""inf"": 114.00140706984772}",0.1665064754080995,0.03431017532197373,200023,200031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),1.3829874438383908e-05,0.00020161445710929911,1.3021374660020228,1986,2004,72893385229160.89,0.0005635012422310693,0.006481649787609897,0.0005025747292637102,0.006478513377304083,True,8.881784197001252e-15,2.1748522340686582e-10,0.0001498989653136036,0.00013482837058048454,2.2836308025822403,15.004035497307717,0.0002467567181148039,0.00043199376519556667,223.38352580444743,ball,10000.0,main,N-400
elasticity-2d,1,400,1604,841,3,7,2.0,12808,5.229365578084742e-15,0.0,0.003989193962475348,"{""1e-05"": 0.005691270695618021, ""1e-06"": 0.003989193962475348, ""1e-08"": 0.014552944924854214, ""1e-10"": 0.09926074823874606, ""1e-12"": 3.3900436886942047, ""1e-14"": 105.7309366842181}",0.1665064754080995,0.03431017532197373,200023,200031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),1.4286989726158476e-05,0.00040635752482180406,0.6270340150222182,1259,2004,996923.1531433855,0.0005763179544182096,0.003908340317104701,0.0005809319568174765,0.003887158035934064,True,2.1316282072803006e-14,1.976433764913632e-10,0.0002973713611503985,0.0002769417114608458,2.2836308025822403,15.004035497307717,0.00025236914555826266,0.0002604859417858617,55.80886431572052,ridge,1e-06,main,N-400
elasticity-2d,1,400,1604,841,3,7,2.0,12808,5.229365578084742e-15,0.0,0.004118758017814472,"{""1e-06"": 0.004118758017814472, ""1e-08"": 0.021519362276882562, ""1e-10"": 0.09795223963518321, ""1e-12"": 1.282969567340506, ""1e-14"": 114.00140706984772}",0.1665064754080995,0.03431017532197373,200023,200031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),1.4463593524189894e-05,0.0003811876916086897,0.6413004350033589,1259,2004,996923.1531433855,0.0006393564042430691,0.004035534790256744,0.0006157622176944808,0.004017491379846207,False,7.105427357601002e-15,1.986557203459416e-10,0.00028288096004965853,0.00025550424394781587,2.2836308025822403,15.004035497307717,0.00027997362950268054,0.0002689632926408945,60.12849421024304,tsvd,1e-06,main,N-400
elasticity-2d,2,400,1604,841,3,7,2.0,12808,4.358750263697434e-15,0.0,0.003681373447622694,"{""100.0"": 8.07398059587344, ""1000.0"": 0.9025632205261986, ""10000.0"": 0.003681373447622694, ""100000.0"": 0.011109347845799106, ""1000000.0"": 0.14257704176710786, ""inf"": 35.00139123454212}",0.1665064754080995,0.03431017532197373,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),1.213320261965229e-05,0.00021677903065667312,1.3335657870047726,1970,2004,17419110469389.174,0.0006280931953745,0.003597942531452983,0.0005486385702383949,0.003591406035455453,True,3.552713678800501e-15,-3.967537496457618e-11,0.00015526208804022252,0.0001512839454464254,2.2836308025822403,15.004035497307717,0.0002750414798505419,0.00023979832173141606,223.38352580439496,ball,10000.0,main,N-400
elasticity-2d,2,400,1604,841,3,7,2.0,12808,4.358750263697434e-15,0.0,0.0033740123966663617,"{""1e-05"": 0.005500525399670608, ""1e-06"": 0.0033740123966663617, ""1e-08"": 0.004451073027985364, ""1e-10"": 0.04494181021113767, ""1e-12"": 1.1377167434357653, ""1e-14"": 37.13169785385878}",0.1665064754080995,0.03431017532197373,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),1.145135880085763e-05,0.0003349010013981751,0.6190300940070301,1251,2004,995773.5375630328,0.00060751726114832,0.003285884728244878,0.0005708552634395736,0.0032687734345738027,True,2.1316282072803006e-14,2.0974275614926707e-10,0.0002469246785465235,0.00022624518527959123,2.2836308025822403,15.004035497307717,0.00026603129562859426,0.0002190000636051873,56.79416598898095,ridge,1e-06,main,N-400
elasticity-2d,2,400,1604,841,3,7,2.0,12808,4.358750263697434e-15,0.0,0.0034724238816458324,"{""1e-06"": 0.0034724238816458324, ""1e-08"": 0.004422756761400563, ""1e-10"": 0.03156673849431064, ""1e-12"": 3.355798228569502, ""1e-14"": 35.00139123454212}",0.1665064754080995,0.03431017532197373,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),1.2547365019884402e-05,0.00036360902219534526,0.6254532980092335,1251,2004,995773.5375630328,0.0006587593412231542,0.00338092370884985,0.0006238963039523483,0.0033613142673723875,False,1.4210854715202004e-14,2.274566828289193e-10,0.00027743598693397186,0.00023503360222706048,2.2836308025822403,15.004035497307717,0.0002884701592211206,0.00022533429152820345,61.961631070713324,tsvd,1e-06,main,N-400
