study,model,configuration,algorithm,system_backend,direct_solver,direct_rcond,manufactured_solution,activation_power,ritz_degree,N,Q,K,nu,repeats,hyperparameters,ritz_ratio_mean,ritz_ratio_std,projection_samples_mean,projection_samples_std,projection_gram_residual_mean,projection_gram_residual_std,boundary_residual_mean,boundary_residual_std,validation_score_mean,validation_score_std,parameter_covering_radius_mean,parameter_covering_radius_std,parameter_separation_mean,parameter_separation_std,r_c_mean,r_c_std,r_e_mean,r_e_std,abs_u_mean,abs_u_std,abs_M_mean,abs_M_std,wall_time_mean,wall_time_std,rank_mean,rank_std,columns_mean,columns_std,condition_estimate_mean,condition_estimate_std,w_h2_error_mean,w_h2_error_std,M_hdivdiv_error_mean,M_hdivdiv_error_std,coefficient_ball_active_mean,coefficient_ball_active_std,coefficient_norm_mean,coefficient_norm_std
order,plate,N-200,ball,direct,streaming_tsqr,1e-14,trig,3,7,200,804,441,0.3,10,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]",2.0,0.0,2048.0,0.0,2.8165892749867262e-15,6.974469574930636e-16,0.0,0.0,2.4567830801370265,0.06763914274901438,0.23481480787577474,0.0,0.046247351138635595,0.0,0.3736809371032377,0.015198907160079756,2.4569142338813297,0.06972995397209095,0.0013179582948682224,0.0007131320129500522,0.012283719779385744,0.00098507871046973,0.17260903410497122,0.014851173142480986,789.6,9.788882582921413,804.0,0.0,6362344972120.85,15650742186515.4,0.3683175723678377,0.012211705477467104,2.456945137186238,0.06972922591560549,1.0,0.0,352.67280792927005,1.1464422452533349e-10
order,plate,N-200,ridge,direct,streaming_tsqr,1e-14,trig,3,7,200,804,441,0.3,10,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]",2.0,0.0,2048.0,0.0,2.8165892749867262e-15,6.974469574930636e-16,0.0,0.0,2.3823607718586444,0.040989871465716025,0.23481480787577474,0.0,0.046247351138635595,0.0,0.4280156529370004,0.015894811244134676,2.368742465233413,0.04116295720861309,0.0012933605776431537,0.0007271173991071321,0.020173194532415794,0.0007932002918253187,0.09409524530055932,0.00984274651395219,385.5,3.689323936863109,804.0,0.0,98760.94087956107,883.966422414024,0.378332287472139,0.009585194188202651,2.3688285741301818,0.04115724795968575,1.0,0.0,223.40986613877982,3.1627217900491273
order,plate,N-200,tsvd,direct,streaming_tsqr,1e-14,trig,3,7,200,804,441,0.3,10,"[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]",2.0,0.0,2048.0,0.0,2.8165892749867262e-15,6.974469574930636e-16,0.0,0.0,2.4981054620987986,0.07076251484650496,0.23481480787577474,0.0,0.046247351138635595,0.0,0.3851427755459248,0.016605424446312432,2.498795627237823,0.07371141512261302,0.0013254396488273923,0.0007209696383780292,0.012488374090813548,0.0011345809845329262,0.09478851630701683,0.009850418205995587,544.0,3.711842908553348,804.0,0.0,987118.407840224,8655.273578511262,0.37553041329087716,0.013232006004750883,2.4988270991125985,0.07371016004792004,0.0,0.0,469.267499775632,34.845558285930025
order,plate,N-400,ball,direct,streaming_tsqr,1e-14,trig,3,7,400,1604,841,0.3,10,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]",2.0,0.0,3364.0,0.0,4.085484395309829e-15,9.306720866006242e-16,0.0,0.0,1.0036393307710794,0.02150380175909192,0.16650647540809954,2.925694557147251e-17,0.03431017532197373,0.0,0.1654128875201109,0.005698938492587944,1.0585768814629422,0.01983301770833494,0.00043044022140398567,0.0001318395603408594,0.004668116143178418,0.0005326924105362485,0.794733891604119,0.02718031827796573,1574.0,11.85092588975412,1604.0,0.0,40611668489279.81,22649525536926.78,0.16145322433509152,0.004526997389471621,1.0585873098333243,0.019832124706600493,1.0,0.0,249.68808471945135,6.742541790910383e-11
order,plate,N-400,ridge,direct,streaming_tsqr,1e-14,trig,3,7,400,1604,841,0.3,10,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]",2.0,0.0,3364.0,0.0,4.085484395309829e-15,9.306720866006242e-16,0.0,0.0,0.9634983314704343,0.017224392644818325,0.16650647540809954,2.925694557147251e-17,0.03431017532197373,0.0,0.2316843603607746,0.0061119620387437325,1.0146937126254443,0.013245903375329264,0.0004652947223907983,0.00014592698361938267,0.014575195320297274,0.0005025689087407933,0.4158227380103199,0.016950817287080335,596.4,2.836272984824353,1604.0,0.0,99701.01832712498,249.75046433724492,0.17956337423408306,0.006150024150013406,1.0147985584313264,0.013240864544495896,1.0,0.0,148.16740922883747,0.6983541621864047
order,plate,N-400,tsvd,direct,streaming_tsqr,1e-14,trig,3,7,400,1604,841,0.3,10,"[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]",2.0,0.0,3364.0,0.0,4.085484395309829e-15,9.306720866006242e-16,0.0,0.0,1.0168940685695897,0.02526455493835102,0.16650647540809954,2.925694557147251e-17,0.03431017532197373,0.0,0.16778987146468488,0.005490554105758437,1.0711392098411079,0.023231439399341365,0.00042985511348814074,0.00013025539577720278,0.004674956267131345,0.0003496346281653521,0.4190054810984293,0.017198066990239555,931.3,4.643992535164831,1604.0,0.0,995159.6056098703,4689.797011498027,0.16295470793452588,0.004660237205537026,1.0711494744582226,0.0232308526138867,0.0,0.0,280.31874820274464,16.12447446975503
order,plate,N-600,ball,direct,streaming_tsqr,1e-14,trig,3,7,600,2404,1225,0.3,10,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]",2.0,0.0,4900.0,0.0,4.4691103174342675e-15,7.781570758716925e-16,0.0,0.0,0.6268539062852138,0.02434653054347814,0.12999148500885285,0.0,0.02738468763708961,0.0,0.09901584120595461,0.0019907452463882253,0.6513593953516588,0.02132789721943136,0.00022477235559396598,8.973915526731428e-05,0.002483894400405564,0.00022497247632665687,2.3488233634998323,0.03317232157742221,2356.3,9.333928552448976,2404.0,0.0,76452099739895.72,17966273382102.098,0.09696517900302029,0.0019553423570821587,0.6513641651237017,0.02132793859263175,1.0,0.0,203.95425411200642,5.294281722117063e-11
order,plate,N-600,ridge,direct,streaming_tsqr,1e-14,trig,3,7,600,2404,1225,0.3,10,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]",2.0,0.0,4900.0,0.0,4.4691103174342675e-15,7.781570758716925e-16,0.0,0.0,0.5830297028126065,0.009370704198573701,0.12999148500885285,0.0,0.02738468763708961,0.0,0.167884455497605,0.0030158261957742476,0.6141296713223027,0.00555332164739755,0.00027219627435891676,0.00010194925973881562,0.012098127387422967,0.00022345009908321628,1.1528861699043773,0.028474641707342437,741.0,2.0548046676563256,2404.0,0.0,99829.23214359055,163.85707233236775,0.11586569767648251,0.0034608003126874605,0.6142488703584993,0.005552129538279746,1.0,0.0,118.7139345414952,0.24962103387046408
order,plate,N-600,tsvd,direct,streaming_tsqr,1e-14,trig,3,7,600,2404,1225,0.3,10,"[1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06]",2.0,0.0,4900.0,0.0,4.4691103174342675e-15,7.781570758716925e-16,0.0,0.0,0.6310766697381387,0.034390664220360585,0.12999148500885285,0.0,0.02738468763708961,0.0,0.10097756914180153,0.0022811738432545942,0.6550984696754397,0.031181867251281005,0.00022189819607208342,9.070346756927896e-05,0.0025896122304380153,0.00026677466896503767,1.1664785237982869,0.028230049259972495,1315.2,4.077035960378842,2404.0,0.0,995399.2726221433,4618.798232526054,0.09831410211789848,0.002177286750129922,0.6551036504290166,0.03118155205645202,0.0,0.0,205.04265375065492,4.55393797140945
order,plate,N-800,ball,direct,streaming_tsqr,1e-14,trig,3,7,800,3204,1681,0.3,10,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]",2.0,0.0,6724.0,0.0,6.021180930272713e-15,9.400775359044292e-16,0.0,0.0,0.4346034716228567,0.0122336919948024,0.10610334487115107,0.0,0.0233461772167435,0.0,0.07162541371786531,0.0014654952129151799,0.45238870442901763,0.009594537641937427,0.000136007484363035,8.557971306670542e-05,0.0017486035642339179,0.0001865788696515677,6.265913079501479,0.11842804019568427,3138.5,15.349629021937668,3204.0,0.0,72931835623301.67,11975017844949.73,0.07000421463119025,0.0012229467512747073,0.45239211405196145,0.009594768296691968,1.0,0.0,176.66631333437618,5.043290299063417e-11
