model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,u_l2_error,sigma_l2_error,wall_time,rank,columns,condition_estimate,u_h1_error,sigma_hdiv_error,constitutive_residual,equilibrium_residual,coefficient_ball_active,trace_residual,continuous_trace_mean,sigma_deviatoric_l2_error,sigma_hydrostatic_l2_error,u_h1_exact_norm,sigma_hdiv_exact_norm,relative_u_h1_error,relative_sigma_hdiv_error,coefficient_norm,algorithm,hyperparameter,study,configuration
elasticity-3d,0,200,3216,512,7,7,2.0,16384,4.384305912815593e-14,0.0,1.9603744839242243e-07,"{""inf"": 1.9603744839242243e-07}",0.6764965758027007,0.12398005292959768,100023,100031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),5.679974560867356e-10,1.667648484054938e-07,3.232087782002054,1770,1808,9861849528565.062,2.1230209793953736e-08,1.9488578859336743e-07,1.4115414097666914e-07,1.0084619939269585e-07,False,3.552713678800501e-14,-5.775935285612377e-14,1.385157948730505e-07,9.286489775148806e-08,2.484440469088451,17.339486087476107,8.545268062608547e-09,1.1239421261402248e-08,266.7318214180474,ball,inf,main,N-200
elasticity-3d,1,200,3216,512,7,7,2.0,16384,3.2369354677913565e-14,0.0,3.91658316450236e-07,"{""inf"": 3.91658316450236e-07}",0.6764965758027007,0.12398005292959768,200023,200031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),4.6119948891274545e-10,1.5177857175793782e-07,3.383794063993264,1770,1808,9832572566840.871,1.575911597563881e-08,3.913407228459751e-07,1.1823906552346996e-07,3.607087835258948e-07,False,7.105427357601002e-14,-5.5289106626332796e-14,1.1544012694130083e-07,9.854091503865705e-08,2.484440469088451,17.339486087476107,6.343124808871302e-09,2.2569338034108813e-08,259.3489557568865,ball,inf,main,N-200
elasticity-3d,2,200,3216,512,7,7,2.0,16384,3.060600619566879e-14,0.0,3.8489190127491393e-07,"{""inf"": 3.8489190127491393e-07}",0.6764965758027007,0.12398005292959768,300023,300031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),3.069179809118127e-10,3.146604666879026e-07,3.147379498986993,1751,1808,9832238557907.746,1.1155829068883645e-08,3.847304870968938e-07,2.466282829534461e-07,2.2137375274762027e-07,False,2.1316282072803006e-14,-1.0080825063596421e-13,2.41468652661926e-07,2.0175256894989664e-07,2.484440469088451,17.339486087476107,4.490278277014524e-09,2.2188113601289217e-08,241.05540681627784,ball,inf,main,N-200
elasticity-3d,3,200,3216,512,7,7,2.0,16384,3.660342828249269e-14,0.0,2.2651637137627597e-07,"{""inf"": 2.2651637137627597e-07}",0.6764965758027007,0.12398005292959768,400023,400031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),4.785393249712624e-10,1.8984494771732368e-07,3.2281900579691865,1758,1808,9404703463277.377,1.8151328753950264e-08,2.2578611563729706e-07,1.5774117712886126e-07,1.2222219864159503e-07,False,2.842170943040401e-14,4.9960036108132044e-15,1.554399431363157e-07,1.0899324865133762e-07,2.484440469088451,17.339486087476107,7.306002691467203e-09,1.3021499858659417e-08,236.48290037360493,ball,inf,main,N-200
elasticity-3d,4,200,3216,512,7,7,2.0,16384,5.5759056130707966e-14,0.0,2.485843395017611e-07,"{""inf"": 2.485843395017611e-07}",0.6764965758027007,0.12398005292959768,500023,500031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),5.532593215184454e-10,1.86214963779735e-07,3.238024995982414,1764,1808,9164854062454.951,2.130269917594578e-08,2.4767635779355745e-07,1.4737967791914595e-07,1.63302068187743e-07,False,7.105427357601002e-14,-8.670841822322473e-14,1.4416597783414663e-07,1.1786510751962325e-07,2.484440469088451,17.339486087476107,8.574445409739202e-09,1.4283950316869432e-08,240.93826396349345,ball,inf,main,N-200
elasticity-3d,5,200,3216,512,7,7,2.0,16384,3.695683199604747e-14,0.0,1.2465929725207118e-06,"{""inf"": 1.2465929725207118e-06}",0.6764965758027007,0.12398005292959768,600023,600031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),5.043702653084209e-10,3.600288084985586e-07,3.2316400140116457,1765,1808,9799603356619.217,1.8837442476926385e-08,1.2464519775518333e-06,3.131959045815799e-07,1.1933238409560014e-06,False,7.105427357601002e-14,-1.5179524304187453e-13,3.098193983552613e-07,1.8339215727962772e-07,2.484440469088451,17.339486087476107,7.5821669753423e-09,7.188517417780424e-08,237.26452584050918,ball,inf,main,N-200
elasticity-3d,6,200,3216,512,7,7,2.0,16384,3.79868960387894e-14,0.0,1.4179635574461724e-07,"{""inf"": 1.4179635574461724e-07}",0.6764965758027007,0.12398005292959768,700023,700031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),5.289247670193738e-10,1.0592155703792513e-07,3.254158682015259,1773,1808,9973751503018.496,1.9453859416681928e-08,1.4045316545031806e-07,8.339015120352697e-08,9.223727792859021e-08,False,7.105427357601002e-14,-2.3203661214665772e-14,8.061462978649703e-08,6.870704265011302e-08,2.484440469088451,17.339486087476107,7.830277947380084e-09,8.10019194004625e-09,265.56008146568524,ball,inf,main,N-200
elasticity-3d,7,200,3216,512,7,7,2.0,16384,4.386656362635953e-14,0.0,1.179439173917423e-07,"{""inf"": 1.179439173917423e-07}",0.6764965758027007,0.12398005292959768,800023,800031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),4.440594535361639e-10,1.1149923566317671e-07,3.2321429940056987,1772,1808,9799362007981.076,1.6771780488658157e-08,1.1674396534684875e-07,9.157793609460525e-08,3.459875563417862e-08,False,7.815970093361102e-14,-9.295342273674123e-14,8.992691256568547e-08,6.591835821587319e-08,2.484440469088451,17.339486087476107,6.750727456477062e-09,6.732838837200031e-09,264.9803889388253,ball,inf,main,N-200
elasticity-3d,8,200,3216,512,7,7,2.0,16384,4.074169174524004e-14,0.0,2.009722552724697e-07,"{""inf"": 2.009722552724697e-07}",0.6764965758027007,0.12398005292959768,900023,900031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),4.312326962669916e-10,1.9961505826653321e-07,3.1176876419922337,1765,1808,9742585946523.375,1.6308766677461764e-08,2.0030667952830898e-07,1.475436864503126e-07,1.6631126747915215e-08,False,1.4210854715202004e-14,-9.803269307440132e-14,1.4339068448453793e-07,1.3887146247450244e-07,2.484440469088451,17.339486087476107,6.564362028543796e-09,1.1552053995013478e-08,268.3415166310471,ball,inf,main,N-200
elasticity-3d,9,200,3216,512,7,7,2.0,16384,4.962762139467998e-14,0.0,3.395136622924893e-07,"{""inf"": 3.395136622924893e-07}",0.6764965758027007,0.12398005292959768,1000023,1000031,direct,streaming_tsqr,1e-13,hu_zhang,0.3333333333333333,LS(ball),3.6435338019833465e-10,3.1186090082795874e-07,3.2188664010027424,1759,1808,9709900738730.691,1.3906682596927897e-08,3.392288165902667e-07,2.5646130023681984e-07,1.3348770932189554e-07,False,0.0,-7.49678097378137e-14,2.5188309833782714e-07,1.8388073916797927e-07,2.484440469088451,17.339486087476107,5.597510896298635e-09,1.9563948716754845e-08,251.24618542741004,ball,inf,main,N-200
