model,run,N,Q,K,activation_power,ritz_degree,ritz_ratio,projection_samples,projection_gram_residual,boundary_residual,validation_score,hyperparameter_scores,parameter_covering_radius,parameter_separation,projection_seed,training_seed,system_backend,direct_solver,direct_rcond,manufactured_solution,nu,name,u_l2_error,sigma_l2_error,wall_time,rank,columns,condition_estimate,u_h1_error,sigma_hdiv_error,constitutive_residual,equilibrium_residual,coefficient_ball_active,trace_residual,continuous_trace_mean,sigma_deviatoric_l2_error,sigma_hydrostatic_l2_error,u_h1_exact_norm,sigma_hdiv_exact_norm,relative_u_h1_error,relative_sigma_hdiv_error,coefficient_norm,algorithm,hyperparameter,study,configuration
elasticity-2d,2,400,1604,841,7,7,2.0,12808,3.860170997816622e-15,0.0,1.8636498140763662e-07,"{""1e-05"": 0.1558823697409679, ""1e-06"": 0.011606246030556436, ""1e-08"": 0.00016644968086213712, ""1e-10"": 2.7407007627509124e-06, ""1e-12"": 1.8636498140763662e-07, ""1e-14"": 1.8795609784535145e-07}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),8.272980461879531e-10,3.75681685069752e-08,0.6808256960066501,1283,2004,997343984651.6676,4.7082452548777356e-08,1.80375845218434e-07,4.792202988061086e-08,1.7642017530117118e-07,True,1.0658141036401503e-14,1.3721662694976544e-14,2.6272141261343222e-08,2.6854084950199116e-08,2.2836308025822403,15.004035497307717,2.0617366211534e-08,1.2021822079186638e-08,38.975095515986,ridge,1e-12,k,Kratio-2
elasticity-2d,2,400,1604,841,7,7,2.0,12808,3.860170997816622e-15,0.0,1.903152058045738e-07,"{""1e-06"": 0.012444999677825669, ""1e-08"": 0.00020859102045013344, ""1e-10"": 2.2910188053906695e-06, ""1e-12"": 1.9307749930988675e-07, ""1e-14"": 1.903152058045738e-07}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),7.68568402570004e-10,2.535527996880888e-08,0.6927529899694491,1621,2004,99630094030546.22,4.719626948132192e-08,1.8430868964645356e-07,4.5735948495660794e-08,1.8255630051273513e-07,False,4.263256414560601e-14,2.0250294496815258e-14,1.9066356042532076e-08,1.6714194253869415e-08,2.2836308025822403,15.004035497307717,2.0667206550180628e-08,1.2283941188990483e-08,419.4888427214774,tsvd,1e-14,k,Kratio-2
elasticity-2d,3,400,1604,841,7,7,2.0,12808,4.7419109893595045e-15,0.0,1.943175957163484e-07,"{""100.0"": 1.8680262987705947, ""1000.0"": 0.00041934593470765725, ""10000.0"": 1.943175957163484e-07, ""100000.0"": 2.2214383406990747e-07, ""1000000.0"": 2.2214383406990747e-07, ""inf"": 2.2214383406990747e-07}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),6.365989717682035e-10,2.791767380704397e-08,1.363497821992496,1621,2004,99992888755974.14,4.060990488400143e-08,1.8989149348200776e-07,4.083441606524339e-08,1.8782806708804435e-07,True,3.907985046680551e-14,-5.027055161033189e-14,2.1697842290581107e-08,1.7567018834440267e-08,2.2836308025822403,15.004035497307717,1.7783043054981277e-08,1.2656028007670428e-08,223.39423818068346,ball,10000.0,k,Kratio-2
elasticity-2d,3,400,1604,841,7,7,2.0,12808,4.7419109893595045e-15,0.0,1.7206900974412274e-07,"{""1e-05"": 0.15737763200207824, ""1e-06"": 0.012061467919413064, ""1e-08"": 0.00016630021692761303, ""1e-10"": 2.4700290009360458e-06, ""1e-12"": 1.7206900974412274e-07, ""1e-14"": 2.0800963430985986e-07}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),6.967086110165594e-10,2.953502134445895e-08,0.6750771990045905,1279,2004,994979970664.0215,4.401119364152958e-08,1.6632445536432238e-07,4.3491974377620266e-08,1.6368111365218904e-07,True,3.552713678800501e-15,-1.6077417175353048e-14,2.2017825876207402e-08,1.9685853537570014e-08,2.2836308025822403,15.004035497307717,1.9272464529626876e-08,1.1085314707111109e-08,39.404715492351635,ridge,1e-12,k,Kratio-2
elasticity-2d,3,400,1604,841,7,7,2.0,12808,4.7419109893595045e-15,0.0,1.8058422155457704e-07,"{""1e-06"": 0.012479351310638832, ""1e-08"": 0.0002081820084417064, ""1e-10"": 1.9507362766194573e-06, ""1e-12"": 1.8058422155457704e-07, ""1e-14"": 2.2214383406990747e-07}",0.1764912388367556,0.03519211925547657,400023,400031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),8.348634011160192e-10,3.574714834161924e-08,0.6822694239963312,1279,2004,994979970664.0215,5.167783532171188e-08,1.7298433208450932e-07,4.955982890417814e-08,1.6925046685952174e-07,False,7.105427357601002e-15,-1.0304257447302234e-15,2.5486179095176078e-08,2.5066178202636736e-08,2.2836308025822403,15.004035497307717,2.2629680447153105e-08,1.1529187072074652e-08,41.281275345666714,tsvd,1e-12,k,Kratio-2
elasticity-2d,4,400,1604,841,7,7,2.0,12808,4.93305886333429e-15,0.0,1.47395376208146e-07,"{""100.0"": 1.8648763724076716, ""1000.0"": 0.00041390836404803325, ""10000.0"": 1.47395376208146e-07, ""100000.0"": 1.6153630630889658e-07, ""1000000.0"": 1.6153630630889658e-07, ""inf"": 1.6153630630889658e-07}",0.1764912388367556,0.03519211925547657,500023,500031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),6.008435280041295e-10,1.932010055607714e-08,1.2971486279857345,1633,2004,99811880410834.61,3.2710337530195136e-08,1.4385353300544908e-07,3.097016710805611e-08,1.425502461332596e-07,True,2.842170943040401e-14,-3.780829815891451e-15,1.4498722907036662e-08,1.2769233319267938e-08,2.2836308025822403,15.004035497307717,1.4323829181673135e-08,9.587656136328241e-09,223.373520759135,ball,10000.0,k,Kratio-2
elasticity-2d,4,400,1604,841,7,7,2.0,12808,4.93305886333429e-15,0.0,1.4695827966242663e-07,"{""1e-05"": 0.14907780109637284, ""1e-06"": 0.011051189784036075, ""1e-08"": 0.000151729348008788, ""1e-10"": 2.499539245363596e-06, ""1e-12"": 1.4695827966242663e-07, ""1e-14"": 1.534426632905983e-07}",0.1764912388367556,0.03519211925547657,500023,500031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),6.160278128369079e-10,2.310803563122415e-08,0.6376618949871045,1293,2004,995428348336.2604,3.2138566013441905e-08,1.4343617722175259e-07,3.2224419099636984e-08,1.4156255022164615e-07,True,0.0,-9.778636234081262e-15,1.6948367883306013e-08,1.570777313389922e-08,2.2836308025822403,15.004035497307717,1.407345091732905e-08,9.559839900904685e-09,39.68895536924016,ridge,1e-12,k,Kratio-2
elasticity-2d,4,400,1604,841,7,7,2.0,12808,4.93305886333429e-15,0.0,1.536608711670436e-07,"{""1e-06"": 0.012116567767566304, ""1e-08"": 0.00019585712818832507, ""1e-10"": 2.107077741955225e-06, ""1e-12"": 1.536608711670436e-07, ""1e-14"": 1.6153630630889658e-07}",0.1764912388367556,0.03519211925547657,500023,500031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),6.766319092362976e-10,2.7328124754742035e-08,0.6443129719991703,1293,2004,995428348336.2604,3.5830045799939975e-08,1.4943826855762118e-07,3.538953867112251e-08,1.4691824157295433e-07,False,2.4868995751603507e-14,1.1595759075166967e-14,1.9104571329998832e-08,1.954077165589248e-08,2.2836308025822403,15.004035497307717,1.568994679850384e-08,9.959871701478977e-09,40.90282678854579,tsvd,1e-12,k,Kratio-2
elasticity-2d,5,400,1604,841,7,7,2.0,12808,4.771684426383363e-15,0.0,1.984974890330737e-07,"{""100.0"": 1.8632207755582106, ""1000.0"": 0.00042079052282203283, ""10000.0"": 1.984974890330737e-07, ""100000.0"": 2.176158638807587e-07, ""1000000.0"": 2.176158638807587e-07, ""inf"": 2.176158638807587e-07}",0.1764912388367556,0.03519211925547657,600023,600031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),6.929396721791599e-10,3.11579752850356e-08,1.353833595989272,1624,2004,99673531217585.69,3.5425865629813256e-08,1.9535863669169015e-07,3.8119486924088575e-08,1.9285792051708142e-07,True,1.0658141036401503e-14,-2.3499431567319817e-14,2.3295044699562395e-08,2.069203509344306e-08,2.2836308025822403,15.004035497307717,1.551295664332215e-08,1.3020406191837174e-08,223.39207693340035,ball,10000.0,k,Kratio-2
elasticity-2d,5,400,1604,841,7,7,2.0,12808,4.771684426383363e-15,0.0,1.7221122902293174e-07,"{""1e-05"": 0.15737257678943678, ""1e-06"": 0.0117896959177372, ""1e-08"": 0.0001653403029431833, ""1e-10"": 2.7835288301056435e-06, ""1e-12"": 1.7221122902293174e-07, ""1e-14"": 2.1385332707638474e-07}",0.1764912388367556,0.03519211925547657,600023,600031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),6.373116578169464e-10,2.99623197117425e-08,0.6588971790042706,1286,2004,996264463214.921,3.451070359260428e-08,1.6877390372709575e-07,3.726270196663339e-08,1.6609301603852677e-07,True,3.552713678800501e-15,-4.9361556508920046e-15,2.2784908870021172e-08,1.945735157449502e-08,2.2836308025822403,15.004035497307717,1.5112207960052444e-08,1.1248567344257488e-08,39.723847441957915,ridge,1e-12,k,Kratio-2
elasticity-2d,5,400,1604,841,7,7,2.0,12808,4.771684426383363e-15,0.0,1.7641656469054498e-07,"{""1e-06"": 0.012223769153582628, ""1e-08"": 0.00020393502028841348, ""1e-10"": 2.262643283579652e-06, ""1e-12"": 1.7641656469054498e-07, ""1e-14"": 2.176158638807587e-07}",0.1764912388367556,0.03519211925547657,600023,600031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),7.485063886527372e-10,3.727377072975058e-08,0.6650685979984701,1286,2004,996264463214.921,4.1574788635097726e-08,1.7152273462365184e-07,4.357081517571836e-08,1.6742375729973833e-07,False,3.552713678800501e-15,-1.1384122811097797e-14,2.7101317945350752e-08,2.5590086948641273e-08,2.2836308025822403,15.004035497307717,1.8205564834773897e-08,1.1431773448845106e-08,40.99895784711252,tsvd,1e-12,k,Kratio-2
elasticity-2d,6,400,1604,841,7,7,2.0,12808,5.190098704487989e-15,0.0,1.741751504668521e-07,"{""100.0"": 1.8637377848879297, ""1000.0"": 0.0004132200002222352, ""10000.0"": 1.741751504668521e-07, ""100000.0"": 1.915640543522244e-07, ""1000000.0"": 1.915640543522244e-07, ""inf"": 1.915640543522244e-07}",0.1764912388367556,0.03519211925547657,700023,700031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),7.341431590207092e-10,1.6829002669090964e-08,1.2074221269867849,1627,2004,99249725685094.22,3.483930328188401e-08,1.7042824111441776e-07,3.2378020889633814e-08,1.6959531254877843e-07,True,2.842170943040401e-14,-3.1319564997023264e-14,1.2344573252399255e-08,1.1437956200843736e-08,2.2836308025822403,15.004035497307717,1.5256101486496454e-08,1.135882683995242e-08,223.40150293146976,ball,10000.0,k,Kratio-2
elasticity-2d,6,400,1604,841,7,7,2.0,12808,5.190098704487989e-15,0.0,1.665340985211436e-07,"{""1e-05"": 0.15599881280017489, ""1e-06"": 0.01147175916158311, ""1e-08"": 0.00015539029652873477, ""1e-10"": 2.6824866481349044e-06, ""1e-12"": 1.665340985211436e-07, ""1e-14"": 1.9532536999660843e-07}",0.1764912388367556,0.03519211925547657,700023,700031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),6.617323464938644e-10,2.3303309159792365e-08,0.6010951339849271,1284,2004,994069466189.0212,3.3464215286319464e-08,1.6312723387060527e-07,3.270387844237294e-08,1.6145417372269534e-07,True,1.0658141036401503e-14,-3.886647947926036e-15,1.6539801143689614e-08,1.6415821512311423e-08,2.2836308025822403,15.004035497307717,1.4653951614455121e-08,1.0872223936012173e-08,38.74762611399035,ridge,1e-12,k,Kratio-2
elasticity-2d,6,400,1604,841,7,7,2.0,12808,5.190098704487989e-15,0.0,1.7021461540231103e-07,"{""1e-06"": 0.011932353361657058, ""1e-08"": 0.00019065782703321093, ""1e-10"": 2.407569579134444e-06, ""1e-12"": 1.7021461540231103e-07, ""1e-14"": 1.915640543522244e-07}",0.1764912388367556,0.03519211925547657,700023,700031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),7.034652674499155e-10,2.70217306789818e-08,0.6250066659704316,1284,2004,994069466189.0212,3.716624014555994e-08,1.6610414821728033e-07,3.567332226095347e-08,1.6389147057153647e-07,False,4.973799150320701e-14,2.460705250673101e-15,1.814339124312007e-08,2.002476674237431e-08,2.2836308025822403,15.004035497307717,1.6275065174078846e-08,1.1070631514240659e-08,39.799672937428916,tsvd,1e-12,k,Kratio-2
elasticity-2d,7,400,1604,841,7,7,2.0,12808,4.356599994622808e-15,0.0,1.5151524486272032e-07,"{""100.0"": 1.8778995099093942, ""1000.0"": 0.00040789578808563356, ""10000.0"": 1.5151524486272032e-07, ""100000.0"": 1.9968122281905273e-07, ""1000000.0"": 1.9968122281905273e-07, ""inf"": 1.9968122281905273e-07}",0.1764912388367556,0.03519211925547657,800023,800031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),6.076075903781604e-10,1.629042096186202e-08,1.2275752080022357,1645,2004,99688883830527.4,3.1103374981976444e-08,1.4826321353800098e-07,2.933643736631133e-08,1.473655409975487e-07,True,1.7763568394002505e-14,-6.850076061937216e-14,1.218716315506607e-08,1.0809758061421805e-08,2.2836308025822403,15.004035497307717,1.362014163883495e-08,9.881555769753073e-09,223.36009173473838,ball,10000.0,k,Kratio-2
elasticity-2d,7,400,1604,841,7,7,2.0,12808,4.356599994622808e-15,0.0,1.468082536189368e-07,"{""1e-05"": 0.142276367570662, ""1e-06"": 0.011358477261700264, ""1e-08"": 0.0001402443167615018, ""1e-10"": 1.6927096260481592e-06, ""1e-12"": 1.468082536189368e-07, ""1e-14"": 1.8544239366340449e-07}",0.1764912388367556,0.03519211925547657,800023,800031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),6.081388978948779e-10,1.962524254108338e-08,0.627426735998597,1284,2004,997755244407.0773,3.172783541215621e-08,1.4336127378599895e-07,3.0294222858744095e-08,1.420116357090073e-07,True,0.0,-1.5447712553573467e-15,1.3918099919844587e-08,1.3836063002804335e-08,2.2836308025822403,15.004035497307717,1.3893592333874466e-08,9.554847681593616e-09,39.47729859351504,ridge,1e-12,k,Kratio-2
elasticity-2d,7,400,1604,841,7,7,2.0,12808,4.356599994622808e-15,0.0,1.564906926753335e-07,"{""1e-06"": 0.012057964418569002, ""1e-08"": 0.00016921735701959953, ""1e-10"": 1.5494487235357756e-06, ""1e-12"": 1.564906926753335e-07, ""1e-14"": 1.9968122281905273e-07}",0.1764912388367556,0.03519211925547657,800023,800031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),7.221545279804521e-10,2.3612451801693287e-08,0.6324536190077197,1284,2004,997755244407.0773,3.4548635079397275e-08,1.526129157457533e-07,3.2522163348729216e-08,1.5077517757354195e-07,False,2.1316282072803006e-14,-2.160684825502912e-14,1.5951024422969604e-08,1.741013210590649e-08,2.2836308025822403,15.004035497307717,1.5128818126087208e-08,1.0171457923645791e-08,41.35603159566293,tsvd,1e-12,k,Kratio-2
elasticity-2d,8,400,1604,841,7,7,2.0,12808,3.962126842458688e-15,0.0,2.463534879825035e-07,"{""100.0"": 1.8666997540950065, ""1000.0"": 0.00043879648574384275, ""10000.0"": 2.463534879825035e-07, ""100000.0"": 2.862372703033646e-07, ""1000000.0"": 2.862372703033646e-07, ""inf"": 2.862372703033646e-07}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),9.193951840594883e-10,2.761363457016171e-08,1.2134605599858332,1620,2004,99157084851328.69,5.2784174768926604e-08,2.406516184752855e-07,4.863709779369385e-08,2.3906210210027004e-07,True,7.815970093361102e-14,-2.6135343889066576e-14,2.0391112127918892e-08,1.862029431456627e-08,2.2836308025822403,15.004035497307717,2.3114145556821325e-08,1.6039126174985882e-08,223.36095369630198,ball,10000.0,k,Kratio-2
elasticity-2d,8,400,1604,841,7,7,2.0,12808,3.962126842458688e-15,0.0,2.3479706140435123e-07,"{""1e-05"": 0.16252426771991668, ""1e-06"": 0.012149686465578149, ""1e-08"": 0.00018060896381451107, ""1e-10"": 3.4029039835559257e-06, ""1e-12"": 2.3479706140435123e-07, ""1e-14"": 3.163153374881926e-07}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),8.234987938396879e-10,3.005862284945282e-08,0.6128054730070289,1282,2004,995131320245.9475,4.492467850264124e-08,2.3049590894644818e-07,4.330311505577131e-08,2.2852755464810733e-07,True,1.4210854715202004e-14,-1.7007228958476617e-14,2.3322141531224707e-08,1.896308313548118e-08,2.2836308025822403,15.004035497307717,1.9672478778899886e-08,1.5362260972243616e-08,38.98759154139829,ridge,1e-12,k,Kratio-2
elasticity-2d,8,400,1604,841,7,7,2.0,12808,3.962126842458688e-15,0.0,2.491628796510271e-07,"{""1e-06"": 0.01247988086988925, ""1e-08"": 0.00020609597876669594, ""1e-10"": 2.8887962438489453e-06, ""1e-12"": 2.491628796510271e-07, ""1e-14"": 2.862372703033646e-07}",0.1764912388367556,0.03519211925547657,900023,900031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),1.1390405868210311e-09,4.9996127531797987e-08,0.6180814909748733,1282,2004,995131320245.9475,5.8869988216266854e-08,2.4215758934619823e-07,5.803376792061339e-08,2.3694025683658353e-07,False,7.105427357601002e-15,2.628973427842851e-15,3.398529086815566e-08,3.6668961981254165e-08,2.2836308025822403,15.004035497307717,2.5779118126143237e-08,1.613949722990527e-08,40.78713019900717,tsvd,1e-12,k,Kratio-2
elasticity-2d,9,400,1604,841,7,7,2.0,12808,4.24060760237885e-15,0.0,1.5339913293728533e-07,"{""100.0"": 1.87164273839215, ""1000.0"": 0.0004213146469409961, ""10000.0"": 1.5339913293728533e-07, ""100000.0"": 1.5820911211941576e-07, ""1000000.0"": 1.5820911211941576e-07, ""inf"": 1.5820911211941576e-07}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),6.770671921123998e-10,1.992935653743767e-08,1.2594126549956854,1637,2004,94430887454814.06,3.3303109407738826e-08,1.4977198896713288e-07,3.1204204932339056e-08,1.4844012067892786e-07,True,1.7763568394002505e-15,-1.3634926521177704e-15,1.4838898175619318e-08,1.33036217974622e-08,2.2836308025822403,15.004035497307717,1.4583403486273252e-08,9.982113744932659e-09,223.41242716297046,ball,10000.0,k,Kratio-2
elasticity-2d,9,400,1604,841,7,7,2.0,12808,4.24060760237885e-15,0.0,1.5513129963718005e-07,"{""1e-05"": 0.14770345280088884, ""1e-06"": 0.0113582602422209, ""1e-08"": 0.0001496382283638127, ""1e-10"": 2.7943178955124082e-06, ""1e-12"": 1.599438624296695e-07, ""1e-14"": 1.5513129963718005e-07}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),7.172578425827194e-10,2.5723015863972153e-08,0.6467020550044253,1637,2004,94430887454814.06,3.507261590196584e-08,1.5116042450948345e-07,3.356438083427111e-08,1.489556994302302e-07,True,1.4210854715202004e-14,-3.2399430360818826e-14,1.763434196847571e-08,1.872708008411934e-08,2.2836308025822403,15.004035497307717,1.535826888580549e-08,1.007465121877426e-08,518.5293299414749,ridge,1e-14,k,Kratio-2
elasticity-2d,9,400,1604,841,7,7,2.0,12808,4.24060760237885e-15,0.0,1.5820911211941576e-07,"{""1e-06"": 0.012168550881030879, ""1e-08"": 0.0001973576515297707, ""1e-10"": 2.357554446505723e-06, ""1e-12"": 1.6737228693465912e-07, ""1e-14"": 1.5820911211941576e-07}",0.1764912388367556,0.03519211925547657,1000023,1000031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),7.555531738142436e-10,2.691875010336376e-08,0.6541148029791657,1637,2004,94430887454814.06,3.727536004401611e-08,1.5383747980454132e-07,3.5749654441962364e-08,1.514640257139804e-07,False,2.842170943040401e-14,-3.429461575832349e-14,1.8636678991272643e-08,1.9424039314818203e-08,2.2836308025822403,15.004035497307717,1.6322848685464653e-08,1.0253073570250184e-08,562.5150829914189,tsvd,1e-14,k,Kratio-2
elasticity-2d,0,400,1604,1681,7,7,4.0,12808,7.93240576711128e-15,0.0,1.5697322886454937e-07,"{""100.0"": 1.886783574913899, ""1000.0"": 0.0004260287284122646, ""10000.0"": 1.5697322886454937e-07, ""100000.0"": 1.7661771477562322e-07, ""1000000.0"": 1.7661771477562322e-07, ""inf"": 1.7661771477562322e-07}",0.1764912388367556,0.03519211925547657,100023,100031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),6.437408823974931e-10,3.318483197676812e-08,1.2679669550270773,1632,2004,99740077574783.58,3.9535981577445e-08,1.5193277775429308e-07,4.098639454266166e-08,1.482644120576785e-07,True,3.197442310920451e-14,-1.2226331058684536e-14,2.315404171827066e-08,2.377232477977098e-08,2.2836308025822403,15.004035497307717,1.731277294593297e-08,1.0126127586245413e-08,223.41488605594395,ball,10000.0,k,Kratio-4
elasticity-2d,0,400,1604,1681,7,7,4.0,12808,7.93240576711128e-15,0.0,1.5833462122609244e-07,"{""1e-05"": 0.1489974526903141, ""1e-06"": 0.011715449996022068, ""1e-08"": 0.00016214268683587848, ""1e-10"": 3.990436123957917e-06, ""1e-12"": 1.5833462122609244e-07, ""1e-14"": 1.7339163584269979e-07}",0.1764912388367556,0.03519211925547657,100023,100031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),6.433581024878867e-10,3.812802573847545e-08,0.6466485830023885,1291,2004,989536825685.0305,4.035402277575068e-08,1.529983652674577e-07,4.542210150369385e-08,1.4817136507368947e-07,True,1.0658141036401503e-14,-2.681275340643552e-14,2.8204068730877834e-08,2.5656906550435218e-08,2.2836308025822403,15.004035497307717,1.767099249586226e-08,1.019714764703878e-08,39.09359017268441,ridge,1e-12,k,Kratio-4
elasticity-2d,0,400,1604,1681,7,7,4.0,12808,7.93240576711128e-15,0.0,1.6609709945315648e-07,"{""1e-06"": 0.012166039235538854, ""1e-08"": 0.0001767921523334866, ""1e-10"": 3.636554842518513e-06, ""1e-12"": 1.6609709945315648e-07, ""1e-14"": 1.7661771477562322e-07}",0.1764912388367556,0.03519211925547657,100023,100031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),6.669012869490616e-10,3.048802441062283e-08,0.6529151299910154,1291,2004,989536825685.0305,4.5896353146487313e-08,1.595033442432611e-07,4.635188317233546e-08,1.5656243863814054e-07,False,2.4868995751603507e-14,-3.4017927363905187e-15,2.2843660248631947e-08,2.0191256001244845e-08,2.2836308025822403,15.004035497307717,2.009797428489295e-08,1.0630696273138114e-08,40.94355947228745,tsvd,1e-12,k,Kratio-4
elasticity-2d,1,400,1604,1681,7,7,4.0,12808,6.396756380510052e-15,0.0,1.9425873332815007e-07,"{""100.0"": 1.9056544528552275, ""1000.0"": 0.0004477712824533726, ""10000.0"": 1.9425873332815007e-07, ""100000.0"": 2.1747734632341607e-07, ""1000000.0"": 2.1747734632341607e-07, ""inf"": 2.1747734632341607e-07}",0.1764912388367556,0.03519211925547657,200023,200031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),8.222829566604395e-10,2.7901797247042137e-08,1.1990349119878374,1633,2004,98909955313341.62,5.046283474095217e-08,1.874724862275441e-07,4.874901564179984e-08,1.853845268697516e-07,True,7.105427357601002e-15,-1.6403545188836688e-14,2.0720892787254367e-08,1.8685686814087358e-08,2.2836308025822403,15.004035497307717,2.2097632718866277e-08,1.2494804231913717e-08,223.3485235706529,ball,10000.0,k,Kratio-4
elasticity-2d,1,400,1604,1681,7,7,4.0,12808,6.396756380510052e-15,0.0,1.906229186413548e-07,"{""1e-05"": 0.16160447990962665, ""1e-06"": 0.012059753206048051, ""1e-08"": 0.00019336531998998585, ""1e-10"": 4.5920833086761174e-06, ""1e-12"": 1.906229186413548e-07, ""1e-14"": 2.0298234063485442e-07}",0.1764912388367556,0.03519211925547657,200023,200031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),6.989671933388155e-10,3.985911241279417e-08,0.6300375819846522,1289,2004,990343431501.8961,4.54814863421464e-08,1.8508274402434742e-07,5.091437785995346e-08,1.8073979443732458e-07,True,7.105427357601002e-15,-4.057518210309752e-15,3.020793279382606e-08,2.6004415753087986e-08,2.2836308025822403,15.004035497307717,1.991630446161337e-08,1.2335530934831376e-08,39.30554280089395,ridge,1e-12,k,Kratio-4
elasticity-2d,1,400,1604,1681,7,7,4.0,12808,6.396756380510052e-15,0.0,1.940437975272676e-07,"{""1e-06"": 0.012379823217473777, ""1e-08"": 0.0002132445768726229, ""1e-10"": 4.4680260040903176e-06, ""1e-12"": 1.940437975272676e-07, ""1e-14"": 2.1747734632341607e-07}",0.1764912388367556,0.03519211925547657,200023,200031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(tsvd),8.451819228315516e-10,3.4679273428914714e-08,0.6359828310087323,1289,2004,990343431501.8961,4.805030105095609e-08,1.879736135285612e-07,4.911386191724321e-08,1.8474692792419432e-07,False,1.7763568394002505e-14,1.2042450370230995e-14,2.687613613858749e-08,2.191632523525652e-08,2.2836308025822403,15.004035497307717,2.1041186253321987e-08,1.2528203733075057e-08,41.33039341970473,tsvd,1e-12,k,Kratio-4
elasticity-2d,2,400,1604,1681,7,7,4.0,12808,5.935319890624161e-15,0.0,1.9106409193456653e-07,"{""100.0"": 1.8790017559246368, ""1000.0"": 0.00042039528160987366, ""10000.0"": 1.9106409193456653e-07, ""100000.0"": 1.918391783205402e-07, ""1000000.0"": 1.918391783205402e-07, ""inf"": 1.918391783205402e-07}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ball),9.183764566369141e-10,2.7145664803978262e-08,1.2047970780113246,1622,2004,99476975978710.84,4.953381348068026e-08,1.8426849137151728e-07,4.693654112295111e-08,1.8225803080985208e-07,True,3.197442310920451e-14,-5.811497116869901e-14,2.0746306408371754e-08,1.7506509876611534e-08,2.2836308025822403,15.004035497307717,2.169081509352097e-08,1.2281262024778728e-08,223.41624910113111,ball,10000.0,k,Kratio-4
elasticity-2d,2,400,1604,1681,7,7,4.0,12808,5.935319890624161e-15,0.0,1.8765227924555458e-07,"{""1e-05"": 0.15525776819657225, ""1e-06"": 0.011787250051307142, ""1e-08"": 0.0001631683072072695, ""1e-10"": 2.846732745301075e-06, ""1e-12"": 1.8765227924555458e-07, ""1e-14"": 1.8916490874995897e-07}",0.1764912388367556,0.03519211925547657,300023,300031,direct,streaming_tsqr,1e-14,hu_zhang,0.3333333333333333,LS(ridge),9.463320512553535e-10,3.728067334929226e-08,0.6033271630003583,1285,2004,994937930940.8413,5.2751635924961144e-08,1.801977969547322e-07,5.114078169908622e-08,1.7629917022482625e-07,True,7.105427357601002e-15,3.685420024712727e-15,2.5930296294461283e-08,2.6785599479161893e-08,2.2836308025822403,15.004035497307717,2.3099896824526827e-08,1.200995538747335e-08,38.96020705652048,ridge,1e-12,k,Kratio-4
